model,layer,relative_depth,boundary_type,evaluated_on,boundary_norm,boundary_stability,boundary_entropy,boundary_max_prob,fisher_info,hessian_curvature,jac_amplification,grad_blockage,grad_alignment,vocab_alignment,betti_0,betti_1
llama3.2-3B,0,0.0,Impossible,Impossible,0.03889693344295478,,11.75,8.58306884765625e-06,0.08562820689462437,0.22250071657552456,1.486328125,-0.016650487144943327,0.008172784771886654,0.1767578125,1,0
llama3.2-3B,0,0.0,Impossible,Factual,0.03889693344295478,,11.75,8.58306884765625e-06,0.04871590953246608,0.14615328958642754,1.57373046875,-0.0020805352105526254,0.009813630022108555,0.1767578125,1,0
llama3.2-3B,0,0.0,Hallucination,Hallucination,0.040987019674215336,,11.75,8.52346420288086e-06,0.07451523621358949,0.3579718901203853,1.49853515625,0.015085618200828321,0.00306087224453222,0.1708984375,1,0
llama3.2-3B,0,0.0,Hallucination,Factual,0.040987019674215336,,11.75,8.52346420288086e-06,0.05443264037802163,0.23528822168836144,1.61328125,-0.007316823772271164,0.006989100715145469,0.1708984375,1,0
llama3.2-3B,1,0.03571428571428571,Impossible,Impossible,0.061887103224135466,0.5678364853085317,11.75,8.58306884765625e-06,0.11264348730131916,0.24993215035948432,1.34326171875,-0.01850530767114833,0.004655206503230147,0.1923828125,1,0
llama3.2-3B,1,0.03571428571428571,Impossible,Factual,0.061887103224135466,0.5678364853085317,11.75,8.58306884765625e-06,0.04896171349863861,0.17782379973170043,1.400390625,-0.009726133277581539,0.005801259467261843,0.1923828125,1,0
llama3.2-3B,1,0.03571428571428571,Hallucination,Hallucination,0.08212127439726742,0.5127839408743479,11.75,8.58306884765625e-06,0.07080433856909257,0.19690501084869153,1.33642578125,0.011209392978344113,0.003627215002779849,0.1728515625,1,0
llama3.2-3B,1,0.03571428571428571,Hallucination,Factual,0.08212127439726742,0.5127839408743479,11.75,8.58306884765625e-06,0.06773505777893343,0.164290481594207,1.51806640625,0.005190492614929099,0.005919493007240817,0.1728515625,1,0
llama3.2-3B,2,0.07142857142857142,Impossible,Impossible,0.15741109356118424,0.39991539932145653,11.75,8.52346420288086e-06,0.0998351169001905,0.060788288546277144,1.53369140625,0.0009934616973623633,-5.032511398894712e-05,0.181640625,1,0
llama3.2-3B,2,0.07142857142857142,Impossible,Factual,0.15741109356118424,0.39991539932145653,11.75,8.52346420288086e-06,0.05258865673432731,0.04533185499816051,1.52587890625,0.0014246403152355924,-0.008160467987181619,0.181640625,1,0
llama3.2-3B,2,0.07142857142857142,Hallucination,Hallucination,0.17078752737691713,0.42739371908654744,11.75,8.52346420288086e-06,0.06037080432339818,0.040482879340079395,1.41845703125,0.007362993615970481,0.0027246968165854923,0.1728515625,1,0
llama3.2-3B,2,0.07142857142857142,Hallucination,Factual,0.17078752737691713,0.42739371908654744,11.75,8.52346420288086e-06,0.08932995465681981,0.02960267625259082,1.49951171875,0.003997632040409371,0.0009849057605606504,0.1728515625,1,0
llama3.2-3B,3,0.10714285714285714,Impossible,Impossible,0.274433991896215,0.5248813004001112,11.75,8.52346420288086e-06,0.10695936954183882,0.002644480291349534,1.46142578125,-0.0001789791276678443,-0.0038387115273508243,0.1767578125,1,0
llama3.2-3B,3,0.10714285714285714,Impossible,Factual,0.274433991896215,0.5248813004001112,11.75,8.52346420288086e-06,0.0805432797554263,0.002182266344930946,1.52783203125,0.0017729165265336633,-0.011457082029664889,0.1767578125,1,0
llama3.2-3B,3,0.10714285714285714,Hallucination,Hallucination,0.2412066567590252,0.5878139449453952,11.75,8.58306884765625e-06,0.06584872496350935,0.002831333971928181,1.31201171875,0.004130727087613195,0.001428984251106158,0.1708984375,1,0
llama3.2-3B,3,0.10714285714285714,Hallucination,Factual,0.2412066567590252,0.5878139449453952,11.75,8.58306884765625e-06,0.06613333634174236,0.002364516482756067,1.4189453125,0.003837076830677688,-0.004912351781968027,0.1708984375,1,0
llama3.2-3B,4,0.14285714285714285,Impossible,Impossible,0.47165396953111033,0.4490913685542242,11.75,8.52346420288086e-06,0.05982649480861944,0.018378228155956473,1.30615234375,0.017121190030593425,0.002110161542077549,0.166015625,1,0
llama3.2-3B,4,0.14285714285714285,Impossible,Factual,0.47165396953111033,0.4490913685542242,11.75,8.52346420288086e-06,0.053589335541204534,0.008741294488252541,1.3720703125,0.020732073637191206,-0.004305165522964671,0.166015625,1,0
llama3.2-3B,4,0.14285714285714285,Hallucination,Hallucination,0.4192970152022429,0.45480796272421703,11.75,8.58306884765625e-06,0.05017259144890806,0.007095591059658837,1.2998046875,0.009849951849901117,0.004181112919468433,0.1796875,1,0
llama3.2-3B,4,0.14285714285714285,Hallucination,Factual,0.4192970152022429,0.45480796272421703,11.75,8.58306884765625e-06,0.038391405230141035,0.004583031198838601,1.3916015625,0.009053651840076782,0.007127211538318079,0.1796875,1,0
llama3.2-3B,5,0.17857142857142858,Impossible,Impossible,0.7315481207443902,0.4854754110453492,11.75,8.52346420288086e-06,0.11354069018289308,0.003081173403518129,1.3095703125,0.020033719658385962,0.00816200627014041,0.1767578125,1,0
llama3.2-3B,5,0.17857142857142858,Impossible,Factual,0.7315481207443902,0.4854754110453492,11.75,8.52346420288086e-06,0.057289749275556814,0.00796860156029039,1.46875,0.027680958854034543,-0.0013002019804844167,0.1767578125,1,0
llama3.2-3B,5,0.17857142857142858,Hallucination,Hallucination,0.6480727917547094,0.513496546526002,11.75,8.52346420288086e-06,0.0623402698250612,0.0017656418476214204,1.28857421875,0.020734831516165286,0.0024905363970901817,0.1826171875,1,0
llama3.2-3B,5,0.17857142857142858,Hallucination,Factual,0.6480727917547094,0.513496546526002,11.75,8.52346420288086e-06,0.041227044631575595,0.004574058420713164,1.45458984375,0.025162945326883346,0.016163960899575613,0.1826171875,1,0
llama3.2-3B,6,0.21428571428571427,Impossible,Impossible,0.955288643718012,0.547688171657031,11.75,8.52346420288086e-06,0.08181948503179573,0.00248323830261445,1.25830078125,0.004276867359294556,0.004948665664414875,0.173828125,1,0
llama3.2-3B,6,0.21428571428571427,Impossible,Factual,0.955288643718012,0.547688171657031,11.75,8.52346420288086e-06,0.05647010041075444,0.0044896301806772836,1.34130859375,0.013608190245577134,0.0015700157673563808,0.173828125,1,0
llama3.2-3B,6,0.21428571428571427,Hallucination,Hallucination,0.787138832110387,0.5694766239731135,11.75,8.58306884765625e-06,0.06345711174058222,0.0020769186495573563,1.21142578125,0.011592889000894502,0.0030110787774901837,0.173828125,2,0
