model,layer,relative_depth,bucket,attn_entropy,attn_sink,res_proj_Impossible,attn_align_Impossible,mlp_align_Impossible,res_proj_Hallucination,attn_align_Hallucination,mlp_align_Hallucination,res_norm,logit_entropy,logit_conf
llama3.2-3B,14,0.5,Impossible,1.43853125,0.4974765625,3.53,0.24245703125,0.141515625,2.32415625,0.16765625,0.107267333984375,12.131,11.75,2.9191970825195312e-05
llama3.2-3B,15,0.5357142857142857,Factual,1.0661171875,0.66546875,-1.458474609375,-0.08580975341796875,-0.03609625244140625,-1.504755859375,-0.0602808837890625,-0.0459794921875,13.417,,
llama3.2-3B,15,0.5357142857142857,Hallucinations,1.371953125,0.57827734375,2.0481953125,0.126701171875,0.05206231689453125,2.9933125,0.2199921875,0.07061669921875,13.802,,
llama3.2-3B,15,0.5357142857142857,Impossible,1.2507578125,0.6115703125,4.33025,0.269,0.121751953125,3.0114375,0.20502734375,0.0833680419921875,13.931,,
llama3.2-3B,16,0.5714285714285714,Factual,0.7734296875,0.7932265625,-0.5519837646484375,-0.05631306457519531,0.005776641845703125,-0.6197509765625,-0.033689476013183596,0.00368267822265625,14.2615,11.738,4.254055023193359e-05
llama3.2-3B,16,0.5714285714285714,Hallucinations,1.01427734375,0.725671875,3.22371875,0.15762841796875,0.0656875,4.2246875,0.25351953125,0.083384765625,15.043,11.7155,4.7095298767089846e-05
llama3.2-3B,16,0.5714285714285714,Impossible,0.929171875,0.741953125,5.815375,0.31690625,0.1187509765625,4.33625,0.24586328125,0.091720703125,15.2155,11.7025,5.695152282714844e-05
llama3.2-3B,17,0.6071428571428571,Factual,0.6793203125,0.820109375,0.1876943359375,-0.03125607299804688,0.003774932861328125,-0.15049609375,-0.02451324462890625,0.01099554443359375,15.1735,,
llama3.2-3B,17,0.6071428571428571,Hallucinations,0.86109375,0.77828125,4.2085,0.175400390625,0.079912109375,4.976375,0.25576171875,0.1093369140625,16.0215,,
llama3.2-3B,17,0.6071428571428571,Impossible,0.80711328125,0.7902265625,7.017875,0.331234375,0.15589013671875,5.20675,0.2505,0.129912109375,16.266,,
llama3.2-3B,18,0.6428571428571429,Factual,0.650703125,0.831796875,0.225361328125,-0.02175537109375,0.0009410400390625,-0.0495439453125,-0.01332952880859375,0.012446685791015625,16.5445,11.6885,9.177017211914062e-05
llama3.2-3B,18,0.6428571428571429,Hallucinations,0.87744921875,0.7671953125,4.36465625,0.1779404296875,0.058877685546875,5.2991875,0.2662421875,0.0896796875,17.22,11.6875,8.17413330078125e-05
llama3.2-3B,18,0.6428571428571429,Impossible,0.86816015625,0.7648203125,7.50525,0.340703125,0.1351591796875,5.586,0.2591171875,0.111041015625,17.551,11.6875,9.991645812988281e-05
llama3.2-3B,19,0.6785714285714286,Factual,0.6816796875,0.8063046875,1.82674609375,0.0208994140625,0.03547198486328125,1.7353779296875,0.0279898681640625,0.047196044921875,18.941,,
llama3.2-3B,19,0.6785714285714286,Hallucinations,0.891796875,0.7487890625,7.0855,0.209421875,0.18286328125,8.361375,0.28734375,0.22825390625,20.461,,
llama3.2-3B,19,0.6785714285714286,Impossible,0.92376953125,0.7299375,10.76325,0.3614375,0.277234375,8.8285,0.2829921875,0.24583984375,20.975,,
llama3.2-3B,20,0.7142857142857143,Factual,0.491130859375,0.89046875,3.082291015625,0.03869679260253906,0.0088480224609375,3.25526171875,0.0482384033203125,0.01383837890625,21.224,11.654,0.0006198253631591797
llama3.2-3B,20,0.7142857142857143,Hallucinations,0.73469140625,0.82325,9.4515,0.22805078125,0.162294921875,11.117,0.307015625,0.198291015625,23.478,11.6065,0.0011737747192382812
llama3.2-3B,20,0.7142857142857143,Impossible,0.760630859375,0.8104375,13.45175,0.3815859375,0.24382421875,11.659,0.3011328125,0.2193515625,23.826,11.517,0.005781612396240234
llama3.2-3B,21,0.75,Factual,0.423716796875,0.90375,3.50830078125,0.01332464599609375,-0.01214404296875,3.87127734375,0.024484100341796874,-0.01062115478515625,23.806,,
llama3.2-3B,21,0.75,Hallucinations,0.628431640625,0.84915625,10.9305,0.195095703125,0.11381494140625,12.925,0.273078125,0.140134765625,26.417,,
llama3.2-3B,21,0.75,Impossible,0.6316875,0.8473359375,15.31,0.3513828125,0.194677734375,13.567,0.272984375,0.156697265625,26.313,,
llama3.2-3B,22,0.7857142857142857,Factual,0.332447265625,0.9193203125,4.360662109375,0.0235806884765625,-0.002444671630859375,4.5711953125,0.029413604736328126,-0.002515174865722656,26.101,11.5795,0.0024742507934570313
llama3.2-3B,22,0.7857142857142857,Hallucinations,0.471666015625,0.887,12.33875,0.206486328125,0.05275897216796875,14.32075,0.2798125,0.07544528198242187,28.878,11.522,0.002227294921875
llama3.2-3B,22,0.7857142857142857,Impossible,0.50701171875,0.872125,17.2195,0.3683203125,0.1441953125,15.124,0.284359375,0.1042666015625,28.856,11.4715,0.003933074951171875
llama3.2-3B,23,0.8214285714285714,Factual,0.62937890625,0.826765625,5.672546875,0.02788372802734375,0.0278643798828125,5.7907265625,0.0285306396484375,0.03059407043457031,29.024,,
llama3.2-3B,23,0.8214285714285714,Hallucinations,0.82441015625,0.7691875,14.1875,0.2059140625,0.03801416015625,16.2755,0.27278125,0.072693359375,32.307,,
llama3.2-3B,23,0.8214285714285714,Impossible,0.89425,0.7351328125,19.484,0.3720859375,0.0725185546875,16.995,0.27415625,0.0495107421875,32.363,,
llama3.2-3B,24,0.8571428571428571,Factual,0.6276171875,0.820375,6.1133515625,0.026015625,-0.0402872314453125,5.958609375,0.02040032958984375,-0.0521143798828125,31.64,11.4675,0.004338607788085937
llama3.2-3B,24,0.8571428571428571,Hallucinations,0.78,0.7861875,15.16475,0.199998046875,-0.018988006591796874,17.1915,0.26267578125,-0.010448974609375,35.001,11.304,0.006552078247070312
llama3.2-3B,24,0.8571428571428571,Impossible,0.81621875,0.7641171875,20.9835,0.368203125,0.01179833984375,17.9645,0.2625859375,-0.02739068603515625,35.262,11.006,0.019637115478515627
llama3.2-3B,25,0.8928571428571429,Factual,0.5151796875,0.8404609375,6.003390625,0.0013200836181640626,-0.011100357055664062,5.47703125,-0.01412396240234375,-0.013049530029296876,36.52,,
llama3.2-3B,25,0.8928571428571429,Hallucinations,0.59446875,0.8355546875,15.186,0.1866357421875,0.0051341552734375,17.2505,0.2457578125,0.033572021484375,39.094,,
llama3.2-3B,25,0.8928571428571429,Impossible,0.608703125,0.8229453125,21.608,0.3566484375,0.0489356689453125,17.6795,0.23965625,0.012763900756835938,39.396,,
llama3.2-3B,26,0.9285714285714286,Factual,1.0892578125,0.6283125,5.21144921875,0.00963433837890625,-0.16198828125,4.1046171875,-0.0156109619140625,-0.171734375,41.294,9.7005,0.062223388671875
llama3.2-3B,26,0.9285714285714286,Hallucinations,1.181984375,0.62544921875,15.038,0.186796875,-0.11255078125,16.93925,0.23610546875,-0.096119140625,43.648,9.4455,0.03494970703125
llama3.2-3B,26,0.9285714285714286,Impossible,1.1831875,0.615859375,22.217,0.3569375,-0.083265625,17.126,0.2282265625,-0.11749609375,43.988,8.7935,0.05912109375
llama3.2-3B,27,0.9642857142857143,Factual,1.001109375,0.60371875,9.0871875,-0.103167236328125,0.231984375,0.459771484375,-0.11516259765625,0.1127884521484375,86.408,1.7883125,0.65003125
llama3.2-3B,27,0.9642857142857143,Hallucinations,1.010203125,0.6293828125,18.9145,0.0249654541015625,0.2557421875,17.7235,0.09672802734375,0.1795078125,85.46,4.254,0.25959765625
llama3.2-3B,27,0.9642857142857143,Impossible,0.9941796875,0.62434765625,30.641,0.1808837890625,0.3069375,12.725375,0.04653370666503906,0.1491875,85.236,4.13975,0.28124609375
