layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
5,neuron_activation,Impossible_vs_Factual,4061,0.529588520526886,0.05296231061220169,0.03345132991671562,,
5,neuron_activation,Impossible_vs_Factual,1329,0.524304211139679,0.005579790566116571,-0.0030930007342249155,,
5,neuron_activation,Impossible_vs_Factual,532,0.5231882929801941,-0.006339628715068102,-0.01404816284775734,,
5,neuron_activation,Impossible_vs_Factual,6534,0.5174096822738647,0.04847090691328049,0.025298533961176872,,
5,neuron_activation,Impossible_vs_Factual,6868,0.5137436985969543,0.012440815567970276,-0.00018819840624928474,,
5,neuron_activation,Impossible_vs_Factual,2742,0.5026996731758118,-0.016508445143699646,-0.030158257111907005,,
5,neuron_activation,Impossible_vs_Factual,2037,0.49665260314941406,0.036053359508514404,0.01927223429083824,,
5,neuron_activation,Impossible_vs_Factual,4400,0.485334575176239,0.0002847228024620563,-0.005999946501106024,,
5,neuron_activation,Hallucinations_vs_Factual,462,0.6174802184104919,-0.0009413717780262232,-0.015721390023827553,,
5,neuron_activation,Hallucinations_vs_Factual,1581,0.6026883721351624,0.019916243851184845,0.008396915160119534,,
5,neuron_activation,Hallucinations_vs_Factual,1881,0.5786563158035278,0.02759530581533909,-0.008177429437637329,,
5,neuron_activation,Hallucinations_vs_Factual,532,0.5691202282905579,-0.005911091808229685,-0.01404816284775734,,
5,neuron_activation,Hallucinations_vs_Factual,1834,0.5603410005569458,-0.005354835651814938,-0.016839241608977318,,
5,neuron_activation,Hallucinations_vs_Factual,6503,0.5594919323921204,0.006017311941832304,-0.002321107080206275,,
5,neuron_activation,Hallucinations_vs_Factual,5153,0.5570310950279236,-7.355458365054801e-05,-0.007290853187441826,,
5,neuron_activation,Hallucinations_vs_Factual,6303,0.5423401594161987,-0.01114190649241209,-0.019453508779406548,,
5,neuron_activation,Hallucinations_vs_Factual,7176,0.541734516620636,-0.010653513483703136,-0.027388183400034904,,
5,neuron_activation,Hallucinations_vs_Factual,1329,0.5358471870422363,0.005782197695225477,-0.0030930007342249155,,
