layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
1,neuron_activation,Impossible_vs_Factual,3559,0.4202263057231903,0.0022068223915994167,0.0008264605421572924,,
1,neuron_activation,Impossible_vs_Factual,534,0.41957831382751465,0.009989947080612183,0.00650385394692421,,
1,neuron_activation,Hallucinations_vs_Factual,273,0.5170086622238159,-0.00033010164042934775,-0.001686308067291975,,
1,neuron_activation,Hallucinations_vs_Factual,6940,0.4779374897480011,0.0030975507106631994,0.001524251652881503,,
1,neuron_activation,Hallucinations_vs_Factual,91,0.47479209303855896,0.000270513235591352,-0.006662738509476185,,
1,neuron_activation,Hallucinations_vs_Factual,319,0.4356086850166321,0.006881778594106436,0.004348414484411478,,
1,neuron_activation,Hallucinations_vs_Factual,7739,0.432425856590271,0.012782048434019089,0.008245239034295082,,
1,neuron_activation,Hallucinations_vs_Factual,2987,0.4214830994606018,-0.0005046426667831838,-0.0012978574959561229,,
1,neuron_activation,Hallucinations_vs_Factual,4472,0.4178411066532135,9.281530947191641e-05,-0.0010798702714964747,,
1,neuron_activation,Hallucinations_vs_Factual,8139,0.4172044098377228,0.0015066962223500013,0.00016453459102194756,,
1,neuron_activation,Hallucinations_vs_Factual,7244,0.41558563709259033,0.003434601007029414,0.00233842502348125,,
1,neuron_activation,Hallucinations_vs_Factual,1842,0.41371649503707886,0.028771819546818733,0.01913849078118801,,
2,neuron_activation,Impossible_vs_Factual,1741,0.4943455457687378,-0.05872008576989174,-0.06964477896690369,,
2,neuron_activation,Impossible_vs_Factual,1373,0.4931184649467468,0.004448579624295235,-0.00011872678442159668,,
2,neuron_activation,Impossible_vs_Factual,4559,0.491870641708374,0.0024588059168308973,-0.0019425617065280676,,
2,neuron_activation,Impossible_vs_Factual,5942,0.48679906129837036,0.019975511357188225,0.011820904910564423,,
2,neuron_activation,Impossible_vs_Factual,2710,0.47843608260154724,-0.00838420819491148,-0.010525357909500599,,
2,neuron_activation,Impossible_vs_Factual,142,0.4549661874771118,0.006195118185132742,0.0020781198982149363,,
2,neuron_activation,Impossible_vs_Factual,7853,0.44471701979637146,0.0015481702284887433,-8.885118586476892e-05,,
2,neuron_activation,Impossible_vs_Factual,7811,0.44433748722076416,0.01629728078842163,0.010397733189165592,,
2,neuron_activation,Impossible_vs_Factual,4477,0.44249680638313293,0.008131260052323341,0.003990618512034416,,
2,neuron_activation,Impossible_vs_Factual,7185,0.43188533186912537,0.0071855587884783745,0.004514600150287151,,
2,neuron_activation,Hallucinations_vs_Factual,1112,0.6734728813171387,0.014859391376376152,0.007523326203227043,,
2,neuron_activation,Hallucinations_vs_Factual,3787,0.5419691801071167,-0.0005708984099328518,-0.0021033454686403275,,
2,neuron_activation,Hallucinations_vs_Factual,7517,0.5060727596282959,0.0015576868318021297,-0.000696942675858736,,
2,neuron_activation,Hallucinations_vs_Factual,7782,0.4875900447368622,9.861523722065613e-05,-0.002582414075732231,,
2,neuron_activation,Hallucinations_vs_Factual,3445,0.4815882444381714,0.0026179866399616003,-0.0002904492139350623,,
2,neuron_activation,Hallucinations_vs_Factual,1209,0.46312540769577026,0.007540783379226923,0.002894583623856306,,
2,neuron_activation,Hallucinations_vs_Factual,1627,0.46095138788223267,0.0020495762582868338,0.00019456235168036073,,
2,neuron_activation,Hallucinations_vs_Factual,5822,0.45904338359832764,0.010852125473320484,0.006778563838452101,,
2,neuron_activation,Hallucinations_vs_Factual,4108,0.45372846722602844,-0.0010791356908157468,-0.003328557126224041,,
2,neuron_activation,Hallucinations_vs_Factual,8111,0.44675329327583313,0.012483954429626465,0.007540547288954258,,
3,neuron_activation,Impossible_vs_Factual,5234,0.6888368725776672,0.01891297474503517,0.007859482429921627,,
3,neuron_activation,Impossible_vs_Factual,518,0.5654852986335754,-0.00017601017316337675,-0.00963012594729662,,
3,neuron_activation,Impossible_vs_Factual,5870,0.533352792263031,0.012496906332671642,-0.0016416554572060704,,
3,neuron_activation,Impossible_vs_Factual,3801,0.5205967426300049,0.013647728599607944,0.007811309304088354,,
3,neuron_activation,Impossible_vs_Factual,4630,0.5076137781143188,-0.0011357403127476573,-0.011073742061853409,,
3,neuron_activation,Impossible_vs_Factual,6556,0.5021606087684631,0.006155138369649649,-0.006253480911254883,,
3,neuron_activation,Impossible_vs_Factual,2415,0.49583929777145386,0.001157695078290999,-0.0038436672184616327,,
3,neuron_activation,Impossible_vs_Factual,1477,0.49260592460632324,0.021621450781822205,0.007230537943542004,,
3,neuron_activation,Impossible_vs_Factual,1581,0.4922601878643036,0.0010349176591262221,-0.0034873264376074076,,
3,neuron_activation,Impossible_vs_Factual,3871,0.48217499256134033,0.024038583040237427,0.012269518338143826,,
3,neuron_activation,Hallucinations_vs_Factual,2920,0.5838521718978882,-0.003329722210764885,-0.010188656859099865,,
3,neuron_activation,Hallucinations_vs_Factual,1869,0.5670745372772217,-0.0033236530143767595,-0.015035178512334824,,
3,neuron_activation,Hallucinations_vs_Factual,3857,0.5089539289474487,0.003338784910738468,-0.0046800533309578896,,
3,neuron_activation,Hallucinations_vs_Factual,1884,0.4991341233253479,0.012219304218888283,0.004377867095172405,,
3,neuron_activation,Hallucinations_vs_Factual,891,0.4848259389400482,0.014197162352502346,0.002813685452565551,,
3,neuron_activation,Hallucinations_vs_Factual,7259,0.4831371009349823,0.002336079953238368,-0.0007095237378962338,,
3,neuron_activation,Hallucinations_vs_Factual,3658,0.4789128303527832,-0.004876803606748581,-0.01671549491584301,,
3,neuron_activation,Hallucinations_vs_Factual,1914,0.4768427014350891,-0.00981455110013485,-0.020028667524456978,,
3,neuron_activation,Hallucinations_vs_Factual,6798,0.474487841129303,-0.006668547634035349,-0.018889253959059715,,
3,neuron_activation,Hallucinations_vs_Factual,8177,0.4736342430114746,0.01316477358341217,0.0062247030436992645,,
4,neuron_activation,Impossible_vs_Factual,210,0.664188027381897,0.006320858374238014,-0.014638414606451988,,
4,neuron_activation,Impossible_vs_Factual,6195,0.5655794143676758,0.015976661816239357,-0.0020474507473409176,,
4,neuron_activation,Impossible_vs_Factual,1658,0.5472059845924377,0.030408723279833794,0.012303175404667854,,
4,neuron_activation,Impossible_vs_Factual,3571,0.5070350766181946,-0.013831550255417824,-0.030852722004055977,,
4,neuron_activation,Impossible_vs_Factual,2828,0.5064448714256287,0.0075539699755609035,-0.0041098217479884624,,
4,neuron_activation,Impossible_vs_Factual,6416,0.4950428307056427,-0.038205988705158234,-0.06816714257001877,,
4,neuron_activation,Impossible_vs_Factual,121,0.487453430891037,0.04601272940635681,0.025671832263469696,,
4,neuron_activation,Impossible_vs_Factual,4323,0.4829599857330322,0.03469771146774292,0.013902670703828335,,
4,neuron_activation,Impossible_vs_Factual,5741,0.48063018918037415,-9.050789958564565e-05,-0.01220102421939373,,
4,neuron_activation,Impossible_vs_Factual,1319,0.4700309634208679,0.05123305320739746,0.026103265583515167,,
4,neuron_activation,Hallucinations_vs_Factual,5079,0.5232162475585938,0.00704217329621315,-0.004276132211089134,,
4,neuron_activation,Hallucinations_vs_Factual,2777,0.5216046571731567,-0.009290888905525208,-0.02252322807908058,,
4,neuron_activation,Hallucinations_vs_Factual,1134,0.5160923004150391,-0.0028091527055948973,-0.022914573550224304,,
4,neuron_activation,Hallucinations_vs_Factual,6827,0.5101710557937622,0.00414021871984005,-0.015640994533896446,,
4,neuron_activation,Hallucinations_vs_Factual,3571,0.5051576495170593,-0.014411503449082375,-0.030852722004055977,,
4,neuron_activation,Hallucinations_vs_Factual,4871,0.50103360414505,0.005681195296347141,-0.000766684883274138,,
4,neuron_activation,Hallucinations_vs_Factual,1011,0.4814879596233368,-0.007902617566287518,-0.017558101564645767,,
4,neuron_activation,Hallucinations_vs_Factual,7093,0.4810104966163635,-0.03710183873772621,-0.07928285747766495,,
4,neuron_activation,Hallucinations_vs_Factual,5518,0.47352030873298645,-0.01466013677418232,-0.028551485389471054,,
4,neuron_activation,Hallucinations_vs_Factual,8002,0.4684809148311615,-0.034652747213840485,-0.05554552376270294,,
5,neuron_activation,Impossible_vs_Factual,6935,0.6473457217216492,-0.016486983746290207,-0.040168002247810364,,
5,neuron_activation,Impossible_vs_Factual,7734,0.6192100048065186,0.011982504278421402,-0.009297071024775505,,
5,neuron_activation,Impossible_vs_Factual,7408,0.612349808216095,0.0009091711253859103,-0.07548153400421143,,
5,neuron_activation,Impossible_vs_Factual,1595,0.5992064476013184,-0.0027101612649858,-0.026426998898386955,,
5,neuron_activation,Impossible_vs_Factual,3747,0.5966951251029968,0.022792870178818703,-0.00825427658855915,,
5,neuron_activation,Impossible_vs_Factual,3193,0.574129045009613,0.029329946264624596,0.0013462163042277098,,
5,neuron_activation,Impossible_vs_Factual,1410,0.5721873641014099,0.029246021062135696,0.003578433534130454,,
5,neuron_activation,Impossible_vs_Factual,3178,0.5574512481689453,-0.04492637887597084,-0.07545249164104462,,
5,neuron_activation,Impossible_vs_Factual,1135,0.5465773940086365,-0.0011799093335866928,-0.02457479201257229,,
5,neuron_activation,Impossible_vs_Factual,3227,0.5431514382362366,-0.020752446725964546,-0.08357349783182144,,
5,neuron_activation,Hallucinations_vs_Factual,6444,0.6028794050216675,0.029601605609059334,0.014504246413707733,,
5,neuron_activation,Hallucinations_vs_Factual,6935,0.5451810956001282,-0.019492534920573235,-0.040168002247810364,,
5,neuron_activation,Hallucinations_vs_Factual,3594,0.5411590337753296,0.019844461232423782,-0.017513694241642952,,
5,neuron_activation,Hallucinations_vs_Factual,3193,0.5203073024749756,0.02792936936020851,0.0013462163042277098,,
5,neuron_activation,Hallucinations_vs_Factual,3982,0.5183055400848389,-0.4974316358566284,-0.5410450100898743,,
5,neuron_activation,Hallucinations_vs_Factual,7835,0.5073757171630859,0.022422300651669502,0.004558589309453964,,
5,neuron_activation,Hallucinations_vs_Factual,7848,0.5024126768112183,0.02141062542796135,0.010860968381166458,,
5,neuron_activation,Hallucinations_vs_Factual,3919,0.4988911747932434,-0.048619594424963,-0.08490058034658432,,
5,neuron_activation,Hallucinations_vs_Factual,6305,0.4798760712146759,-0.05188760533928871,-0.0807940736413002,,
5,neuron_activation,Hallucinations_vs_Factual,4271,0.47952768206596375,0.028949003666639328,0.007625075522810221,,
6,neuron_activation,Impossible_vs_Factual,74,0.6752496957778931,-0.0008194780675694346,-0.0347345732152462,,
6,neuron_activation,Impossible_vs_Factual,2321,0.6522976756095886,-0.0031635379418730736,-0.04341840744018555,,
6,neuron_activation,Impossible_vs_Factual,2443,0.6519228219985962,0.029374169185757637,-0.007025386206805706,,
