model,layer,relative_depth,bucket,lid,isotropy,entropy
llama3.1-8B,22,0.6875,1_Factual,13.812426600298906,0.6883212311862574,372.96442
llama3.1-8B,22,0.6875,2_Impossible,20.552845260262185,0.4986397090508884,731.0134
llama3.1-8B,22,0.6875,3_Hallucination,17.761724185219517,0.9002993085725135,699.2343
llama3.1-8B,23,0.71875,1_Factual,14.577307488747339,0.6743035080030996,378.0859
llama3.1-8B,23,0.71875,2_Impossible,21.16390483231307,0.5315255660597221,737.7354
llama3.1-8B,23,0.71875,3_Hallucination,17.987287136499404,0.9330150813517188,703.8319
llama3.1-8B,24,0.75,1_Factual,15.711639567458704,0.6916373847714284,388.7937
llama3.1-8B,24,0.75,2_Impossible,22.14896355582164,0.5149544216232721,747.8852
llama3.1-8B,24,0.75,3_Hallucination,17.643171802705186,0.9833499092779702,716.3171
llama3.1-8B,25,0.78125,1_Factual,17.120902636625104,0.7073294068203335,395.33237
llama3.1-8B,25,0.78125,2_Impossible,22.798761677735175,0.5267124622831115,755.6139
llama3.1-8B,25,0.78125,3_Hallucination,17.919265717332244,0.9546746602887225,728.76544
llama3.1-8B,26,0.8125,1_Factual,17.349412942827257,0.6964277779880786,400.68246
llama3.1-8B,26,0.8125,2_Impossible,23.04586253452878,0.537274256068862,762.4406
llama3.1-8B,26,0.8125,3_Hallucination,18.37984833863621,0.943283706153965,736.8867
llama3.1-8B,27,0.84375,1_Factual,17.866103614118117,0.7055837184306684,406.45526
llama3.1-8B,27,0.84375,2_Impossible,23.641481978288695,0.538355885590514,769.4189
llama3.1-8B,27,0.84375,3_Hallucination,18.872566086112535,0.9611143124921357,749.11255
llama3.1-8B,28,0.875,1_Factual,18.660308491228186,0.704697115055262,410.85995
llama3.1-8B,28,0.875,2_Impossible,23.943981364453148,0.5739769679094499,772.98157
llama3.1-8B,28,0.875,3_Hallucination,19.44454988392601,0.8844405833023764,753.6136
llama3.1-8B,29,0.90625,1_Factual,18.708235773787738,0.785196577415644,411.34177
llama3.1-8B,29,0.90625,2_Impossible,23.025058549125067,0.5992151312340159,769.2898
llama3.1-8B,29,0.90625,3_Hallucination,19.81832939470353,0.7976001004297021,751.3044
llama3.1-8B,30,0.9375,1_Factual,18.578718035954843,0.755024683999424,411.31094
llama3.1-8B,30,0.9375,2_Impossible,22.88172258243824,0.7377415871546049,768.0169
llama3.1-8B,30,0.9375,3_Hallucination,20.470381783272032,0.719767827620458,755.1313
llama3.1-8B,31,0.96875,1_Factual,16.075021940359846,0.5948774910482462,389.2161
llama3.1-8B,31,0.96875,2_Impossible,19.267865218257562,0.3075804167999143,685.669
llama3.1-8B,31,0.96875,3_Hallucination,17.91529786716141,0.7581898402505187,698.2844
