model,layer,relative_depth,bucket,attn_entropy,attn_sink,res_proj_Impossible,attn_align_Impossible,mlp_align_Impossible,res_proj_Hallucination,attn_align_Hallucination,mlp_align_Hallucination,res_norm,logit_entropy,logit_conf
llama3.1-8B,17,0.53125,Factual,1.11560546875,0.6743359375,-2.45921875,-0.17316162109375,-0.07296630859375,-3.8725,-0.2515625,-0.11591796875,12.75375,,
llama3.1-8B,17,0.53125,Hallucinations,1.2649609375,0.63453125,0.197685546875,0.01049407958984375,0.024184417724609376,0.04400146484375,0.04058349609375,0.016392822265625,12.52875,,
llama3.1-8B,17,0.53125,Impossible,1.18091796875,0.65880859375,3.12765625,0.23265625,0.13119384765625,-0.08269775390625,0.01582061767578125,0.0252813720703125,12.84875,,
llama3.1-8B,18,0.5625,Factual,0.90783203125,0.760234375,-1.51421875,-0.14619277954101562,0.003048248291015625,-3.065625,-0.23576171875,-0.03025726318359375,13.66875,11.75,2.532958984375e-05
llama3.1-8B,18,0.5625,Hallucinations,1.0216796875,0.73095703125,1.28837890625,0.04831451416015625,0.06326171875,1.08896484375,0.075157470703125,0.04844482421875,13.8125,11.75,2.9845237731933595e-05
llama3.1-8B,18,0.5625,Impossible,0.97552734375,0.7330859375,4.5265625,0.284150390625,0.13728515625,1.005693359375,0.055147705078125,0.04414306640625,14.19625,11.75,3.706693649291992e-05
llama3.1-8B,19,0.59375,Factual,0.74728515625,0.80599609375,-1.3270947265625,-0.1168505859375,-0.00236572265625,-3.031875,-0.2078125,-0.033018798828125,15.01625,,
llama3.1-8B,19,0.59375,Hallucinations,0.843857421875,0.7869921875,1.793330078125,0.06659912109375,0.0973541259765625,1.510322265625,0.08826904296875,0.089775390625,15.16125,,
llama3.1-8B,19,0.59375,Impossible,0.811328125,0.79162109375,5.3840625,0.295419921875,0.209619140625,1.58646484375,0.069912109375,0.1063671875,15.5625,,
llama3.1-8B,20,0.625,Factual,0.823046875,0.787421875,-1.14416748046875,-0.100537109375,-0.01664276123046875,-3.0296875,-0.1906640625,-0.04105224609375,16.30375,11.745,3.791332244873047e-05
llama3.1-8B,20,0.625,Hallucinations,0.888525390625,0.7760546875,2.2472265625,0.0847760009765625,0.06055877685546875,1.9210546875,0.106568603515625,0.0696826171875,16.4625,11.7075,4.408359527587891e-05
llama3.1-8B,20,0.625,Impossible,0.8623828125,0.77583984375,6.165625,0.32181640625,0.15404296875,1.9699609375,0.088453369140625,0.0692578125,16.93,11.69125,6.354331970214843e-05
llama3.1-8B,21,0.65625,Factual,0.812109375,0.76509765625,-0.205517578125,-0.06631729125976563,0.0418475341796875,-1.64484375,-0.1390625,0.03126556396484375,18.33,,
llama3.1-8B,21,0.65625,Hallucinations,0.912998046875,0.7421484375,3.7490234375,0.1104022216796875,0.1371484375,4.08265625,0.146767578125,0.163486328125,19.0525,,
llama3.1-8B,21,0.65625,Impossible,0.9639453125,0.720546875,8.218125,0.33927734375,0.23654296875,4.17875,0.129296875,0.15830078125,19.525,,
llama3.1-8B,22,0.6875,Factual,0.724091796875,0.81953125,0.7933740234375,-0.06331588745117188,0.0325396728515625,-0.423436279296875,-0.12455078125,0.018282928466796876,20.27,11.6875,8.282184600830078e-05
llama3.1-8B,22,0.6875,Hallucinations,0.847890625,0.79447265625,5.41515625,0.1098223876953125,0.1398095703125,6.11625,0.155146484375,0.163759765625,21.395,11.6325,0.00015191078186035155
llama3.1-8B,22,0.6875,Impossible,0.873291015625,0.778046875,10.240625,0.33462890625,0.22146484375,6.260625,0.1337060546875,0.163134765625,21.76,11.63,0.0005100536346435547
llama3.1-8B,23,0.71875,Factual,0.575341796875,0.86984375,1.89951171875,-0.0401239013671875,0.0315472412109375,0.59517578125,-0.100185546875,0.02649017333984375,22.585,,
llama3.1-8B,23,0.71875,Hallucinations,0.749892578125,0.8251171875,7.1271875,0.1328619384765625,0.1256103515625,7.9215625,0.1776123046875,0.16322265625,24.0625,,
llama3.1-8B,23,0.71875,Impossible,0.72734375,0.82470703125,12.374375,0.3547265625,0.2294140625,8.085,0.155419921875,0.1767578125,24.3175,,
llama3.1-8B,24,0.75,Factual,0.523818359375,0.87970703125,2.684580078125,-0.043340568542480466,-0.0056951904296875,1.26990234375,-0.096357421875,-0.02182159423828125,24.8325,11.63375,0.0002536964416503906
llama3.1-8B,24,0.75,Hallucinations,0.674716796875,0.84234375,8.62,0.120467529296875,0.085706787109375,9.39625,0.169306640625,0.09759765625,26.6075,11.57375,0.0004404449462890625
llama3.1-8B,24,0.75,Impossible,0.660927734375,0.84259765625,14.4025,0.33841796875,0.204296875,9.833125,0.150615234375,0.1382421875,26.62,11.5325,0.000756072998046875
llama3.1-8B,25,0.78125,Factual,0.4512158203125,0.8919140625,3.5204296875,-0.0303778076171875,0.031247100830078124,1.5384375,-0.08900146484375,0.016200408935546876,27.1675,,
llama3.1-8B,25,0.78125,Hallucinations,0.54599609375,0.86734375,9.48,0.1321142578125,0.0506011962890625,9.945,0.1783935546875,0.0791064453125,28.97,,
llama3.1-8B,25,0.78125,Impossible,0.5836572265625,0.8509765625,15.93875,0.35501953125,0.16759765625,10.329375,0.16166015625,0.101025390625,29.145,,
llama3.1-8B,26,0.8125,Factual,0.7215234375,0.8015234375,4.540234375,-0.03182708740234375,0.03623382568359375,2.1491796875,-0.0939404296875,0.01090179443359375,29.855,11.555,0.00046749114990234374
llama3.1-8B,26,0.8125,Hallucinations,0.832587890625,0.76201171875,11.095,0.126512451171875,0.07420166015625,11.296875,0.169208984375,0.0848046875,31.9325,11.45875,0.0008525848388671875
llama3.1-8B,26,0.8125,Impossible,0.8794921875,0.74359375,18.1175,0.34970703125,0.166455078125,11.88375,0.1532421875,0.10033203125,32.4275,11.38625,0.0016584014892578125
llama3.1-8B,27,0.84375,Factual,0.715849609375,0.79046875,4.61849609375,-0.03275787353515625,0.00574737548828125,1.3777734375,-0.105078125,-0.0343243408203125,32.8,,
llama3.1-8B,27,0.84375,Hallucinations,0.798544921875,0.77845703125,11.399375,0.12876953125,0.023125,11.051875,0.1648291015625,0.0145538330078125,34.75,,
llama3.1-8B,27,0.84375,Impossible,0.794189453125,0.7682421875,19.0075,0.35634765625,0.08412841796875,11.48375,0.149326171875,0.0019869613647460938,35.425,,
llama3.1-8B,28,0.875,Factual,0.82046875,0.7545703125,4.5852392578125,-0.039591064453125,-0.012946281433105469,0.359765625,-0.120185546875,-0.0542919921875,36.54,11.40625,0.001678619384765625
llama3.1-8B,28,0.875,Hallucinations,0.91970703125,0.7308984375,11.824375,0.13190673828125,0.011470251083374024,10.778125,0.1569287109375,0.014324569702148437,38.175,11.2875,0.0022850799560546874
llama3.1-8B,28,0.875,Impossible,0.8583203125,0.743984375,19.90375,0.35611328125,0.07058349609375,10.991875,0.137314453125,0.008567314147949218,39.065,11.15125,0.004749908447265625
llama3.1-8B,29,0.90625,Factual,0.717265625,0.77744140625,1.7267138671875,-0.08122314453125,0.017656707763671876,-4.556875,-0.17875,-0.038065185546875,42.465,,
llama3.1-8B,29,0.90625,Hallucinations,0.74638671875,0.78775390625,9.1484375,0.101136474609375,0.0377801513671875,6.6846875,0.1101239013671875,0.04349609375,42.65,,
llama3.1-8B,29,0.90625,Impossible,0.74240234375,0.78337890625,17.815,0.32404296875,0.11501953125,6.0675,0.08288330078125,0.037822265625,43.685,,
llama3.1-8B,30,0.9375,Factual,1.1398046875,0.64130859375,-1.1016552734375,-0.098634033203125,-0.00733184814453125,-7.3225,-0.18919921875,-0.037674560546875,46.545,11.12125,0.00637542724609375
llama3.1-8B,30,0.9375,Hallucinations,1.1684765625,0.6383203125,7.5373046875,0.07535369873046875,0.06246826171875,5.6796484375,0.087034912109375,0.072236328125,46.84,11.18625,0.0029703521728515624
llama3.1-8B,30,0.9375,Impossible,1.1297265625,0.64873046875,17.09,0.2823828125,0.131572265625,4.7715625,0.0586474609375,0.06948974609375,47.73,11.1125,0.00419403076171875
llama3.1-8B,31,0.96875,Factual,0.93525390625,0.65857421875,-14.384296875,-0.1020458984375,-0.05638671875,-30.2425,-0.162646484375,-0.12232421875,140.16,0.75216796875,0.796875
llama3.1-8B,31,0.96875,Hallucinations,0.94919921875,0.6690625,8.981171875,0.015059051513671875,0.04421875,7.478046875,0.03581687927246094,0.02344886779785156,139.26,3.08546875,0.40109375
llama3.1-8B,31,0.96875,Impossible,0.86955078125,0.68396484375,35.54,0.145634765625,0.170869140625,0.672734375,-0.009983062744140625,0.006143531799316406,136.72,3.04625,0.365625
