layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
0,neuron_activation,Impossible_vs_Factual,11983,0.5255352258682251,0.00040715199429541826,-0.0014808415435254574,,
0,neuron_activation,Impossible_vs_Factual,13926,0.5161624550819397,0.002129392232745886,0.00043596504838205874,,
0,neuron_activation,Impossible_vs_Factual,4584,0.48736804723739624,0.0031080234330147505,0.0007509011193178594,,
0,neuron_activation,Impossible_vs_Factual,5473,0.4466518759727478,0.0013128744903951883,-0.0008029229356907308,,
0,neuron_activation,Impossible_vs_Factual,1539,0.4458824098110199,0.003898418275639415,0.0017051449976861477,,
0,neuron_activation,Impossible_vs_Factual,14022,0.4449082612991333,-0.0021351922769099474,-0.0037246111314743757,,
0,neuron_activation,Impossible_vs_Factual,4325,0.44471561908721924,0.00038603745633736253,-0.00015796248044352978,,
0,neuron_activation,Impossible_vs_Factual,3970,0.43550553917884827,-0.0020318615715950727,-0.003285350976511836,,
0,neuron_activation,Impossible_vs_Factual,5231,0.43357962369918823,0.0004385964712128043,-0.00032508443109691143,,
0,neuron_activation,Impossible_vs_Factual,9711,0.42337334156036377,0.006107178516685963,0.004866837989538908,,
0,neuron_activation,Hallucinations_vs_Factual,12281,0.670946478843689,-3.5543740523280576e-05,-0.0021790931932628155,,
0,neuron_activation,Hallucinations_vs_Factual,10526,0.6323497891426086,0.0006151124835014343,-0.0005871205939911306,,
0,neuron_activation,Hallucinations_vs_Factual,9292,0.5936909914016724,-0.0011305544758215547,-0.002107972977682948,,
0,neuron_activation,Hallucinations_vs_Factual,13294,0.5371916890144348,-0.005876884795725346,-0.008440589532256126,,
0,neuron_activation,Hallucinations_vs_Factual,8399,0.529377281665802,0.0014908193843439221,0.0007444568909704685,,
0,neuron_activation,Hallucinations_vs_Factual,5751,0.5133724212646484,-0.0037532278802245855,-0.0056089782156050205,,
0,neuron_activation,Hallucinations_vs_Factual,1790,0.5079997777938843,-0.002280894434079528,-0.005785263609141111,,
0,neuron_activation,Hallucinations_vs_Factual,2772,0.48749276995658875,0.001227395492605865,0.0006299242377281189,,
0,neuron_activation,Hallucinations_vs_Factual,8666,0.4860970377922058,0.0012296271743252873,0.00036583899054676294,,
0,neuron_activation,Hallucinations_vs_Factual,3523,0.48135724663734436,0.0035084146074950695,0.0025667953304946423,,
1,neuron_activation,Impossible_vs_Factual,6587,0.56910240650177,0.0009929364314302802,0.00037695164792239666,,
1,neuron_activation,Impossible_vs_Factual,12486,0.5001466870307922,0.0003881938464473933,3.251031012041494e-05,,
1,neuron_activation,Impossible_vs_Factual,7232,0.4132252335548401,0.0003591940039768815,0.0001129783850046806,,
1,neuron_activation,Impossible_vs_Factual,6230,0.4058736562728882,0.002526855329051614,0.0019256210653111339,,
