model,layer,relative_depth,boundary_type,evaluated_on,boundary_norm,boundary_stability,boundary_entropy,boundary_max_prob,fisher_info,hessian_curvature,jac_amplification,grad_blockage,grad_alignment,vocab_alignment,betti_0,betti_1
llama3.1-8B,14,0.4375,Impossible,Factual,3.684606562229806,0.7715483244442092,11.75,8.404254913330078e-06,0.06386431823890724,0.006878834346068033,1.2236328125,0.031583160685840994,0.06144728255458176,0.259765625,31,4
llama3.1-8B,14,0.4375,Hallucination,Hallucination,2.78899958363815,0.7644812210029099,11.75,8.404254913330078e-06,0.0525864257251763,0.003473981615842076,1.0244140625,0.020934993750415742,0.03935478103812784,0.2373046875,88,0
llama3.1-8B,14,0.4375,Hallucination,Factual,2.78899958363815,0.7644812210029099,11.75,8.404254913330078e-06,0.05528796711779118,0.0038086514542094614,1.17431640625,0.007269356690812856,0.0559205946046859,0.2373046875,32,1
llama3.1-8B,15,0.46875,Impossible,Impossible,4.215327737188357,0.7845636083415671,11.75,8.463859558105469e-06,0.09385523910428831,-0.0016635936938195791,1.12548828125,0.04680013610050082,0.02794362511485815,0.298828125,171,0
llama3.1-8B,15,0.46875,Impossible,Factual,4.215327737188357,0.7845636083415671,11.75,8.463859558105469e-06,0.05338021223815514,0.00937271920380096,1.140625,0.04181024746503681,0.08366874931380153,0.298828125,71,1
llama3.1-8B,15,0.46875,Hallucination,Hallucination,3.1166218097084166,0.7767386021553533,11.75,8.344650268554688e-06,0.07188493915721322,0.003295546081293403,1.078125,0.017152748827356845,0.0507625947939232,0.26171875,108,2
llama3.1-8B,15,0.46875,Hallucination,Factual,3.1166218097084166,0.7767386021553533,11.75,8.344650268554688e-06,0.0458177179785661,0.005911835945392303,1.10205078125,0.013237429244327359,0.06956804590299726,0.26171875,51,0
llama3.1-8B,16,0.5,Impossible,Impossible,4.727932284371439,0.8620837029118711,11.75,8.463859558105469e-06,0.09303933908817791,-1.1047822214616844e-05,1.12353515625,0.04958340304438025,0.027464301005238667,0.3359375,159,1
llama3.1-8B,16,0.5,Impossible,Factual,4.727932284371439,0.8620837029118711,11.75,8.463859558105469e-06,0.02622600869475958,0.008305460902799593,1.22412109375,0.053611397510394454,0.08374941535294056,0.3359375,87,2
llama3.1-8B,16,0.5,Hallucination,Hallucination,3.4233681272983847,0.8324080773139035,11.75,8.344650268554688e-06,0.07136322055691842,0.0022359693729466557,1.09912109375,0.02120212823501788,0.05987243272829801,0.267578125,103,0
llama3.1-8B,16,0.5,Hallucination,Factual,3.4233681272983847,0.8324080773139035,11.75,8.344650268554688e-06,0.05042463154570635,0.004603495304107904,1.1806640625,0.013809159077936783,0.07096282159909606,0.267578125,72,1
llama3.1-8B,17,0.53125,Impossible,Impossible,5.532652974517084,0.8926368018461578,11.75,8.52346420288086e-06,0.07524526313568544,0.0009694693486521396,1.13623046875,0.05088933988008648,0.03211579713388346,0.373046875,153,0
