bucket,step,layer,relative_depth,LID_spatial,signal_magnitude,feature_entropy,spatial_variance,ratio_self_attn,ratio_cross_attn,ratio_mlp,LID_global
2_Paradoxical,0,1,0.03571428571428571,17.174374961853026,34.43105926513672,7.0167101383209225,0.2782958984375,0.18659504055976867,0.04461408071219921,0.7687908828258514,8.820630073547363
2_Paradoxical,0,2,0.07142857142857142,15.448307609558105,33.59833946228027,7.01968903541565,1.1232421875,0.3819002538919449,0.015489990636706353,0.6026097536087036,8.426770210266113
2_Paradoxical,0,3,0.10714285714285714,15.608483505249023,32.02657699584961,7.020929288864136,1.177734375,0.3469049870967865,0.024782182835042476,0.6283128201961518,8.710702896118164
2_Paradoxical,0,4,0.14285714285714285,15.626508522033692,22.330902290344238,6.823315811157227,1.17802734375,0.36832934319972993,0.021972959861159325,0.609697699546814,5.62717866897583
2_Paradoxical,0,5,0.17857142857142858,15.68845443725586,27.946508979797365,6.087007141113281,1.18671875,0.3671881049871445,0.018956402875483037,0.613855493068695,7.194567680358887
2_Paradoxical,0,6,0.21428571428571427,15.580603981018067,19.21183662414551,6.020356798171997,1.17568359375,0.4283733695745468,0.016661741863936187,0.5549648880958558,5.695937633514404
2_Paradoxical,0,7,0.25,15.571630001068115,21.200144958496093,6.980454206466675,1.180078125,0.46313425302505495,0.016605535894632338,0.520260214805603,7.606965065002441
2_Paradoxical,0,8,0.2857142857142857,15.558298587799072,23.490488243103027,6.985173463821411,1.18154296875,0.4294698804616928,0.020590391755104066,0.5499397337436676,5.899656772613525
2_Paradoxical,0,9,0.32142857142857145,15.471256732940674,21.709848976135255,6.997703218460083,1.18369140625,0.457109260559082,0.023957019485533238,0.5189337342977524,6.531977653503418
2_Paradoxical,0,10,0.35714285714285715,15.545449447631835,26.349051094055177,6.98580379486084,1.188671875,0.4982815235853195,0.024257521890103818,0.4774609625339508,9.840174674987793
2_Paradoxical,0,11,0.39285714285714285,15.597940635681152,30.579898834228516,6.967725706100464,1.19404296875,0.5219899713993073,0.021398855186998845,0.4566111773252487,10.65491008758545
2_Paradoxical,0,12,0.42857142857142855,15.713302612304688,43.37994499206543,6.884414339065552,1.2060546875,0.5671196043491363,0.015878577437251806,0.4170018136501312,8.594022750854492
2_Paradoxical,0,13,0.4642857142857143,15.712541961669922,41.03579826354981,6.671654224395752,1.2244140625,0.5178895354270935,0.01667722435668111,0.46543324291706084,8.324620246887207
2_Paradoxical,0,14,0.5,15.748841571807862,46.679191970825194,6.4943639755249025,1.23642578125,0.5709421157836914,0.012313162069767713,0.41674472093582154,9.135308265686035
2_Paradoxical,0,15,0.5357142857142857,16.184009742736816,65.7215087890625,5.479148697853089,1.26259765625,0.6146782517433167,0.008151976205408574,0.3771697700023651,10.627903938293457
2_Paradoxical,0,16,0.5714285714285714,16.15595474243164,65.4790885925293,1.4558883786201477,1.34970703125,0.5755083620548248,0.011360296700149774,0.4131313294172287,7.419305324554443
2_Paradoxical,0,17,0.6071428571428571,16.119817352294923,63.118446350097656,1.2853456377983092,1.34951171875,0.4697327226400375,0.009755615517497063,0.5205116629600525,6.309779167175293
2_Paradoxical,0,18,0.6428571428571429,16.107652854919433,126.64370727539062,0.1842736816033721,1.36279296875,0.7076015651226044,0.004495917307212949,0.2879025131464005,6.615077972412109
2_Paradoxical,0,19,0.6785714285714286,16.11605739593506,120.69140853881837,0.7174988448619842,1.40458984375,0.5272090375423432,0.010339456051588059,0.46245151162147524,5.595013618469238
2_Paradoxical,0,20,0.7142857142857143,16.083695793151854,127.34496536254883,0.12841129601001738,1.5037109375,0.5632166028022766,0.008021226106211542,0.4287621736526489,5.687220573425293
2_Paradoxical,0,21,0.75,15.957102394104004,166.54967651367187,0.011335877748206259,1.59306640625,0.5399236857891083,0.0056315728463232516,0.45444475412368773,5.534778118133545
2_Paradoxical,0,22,0.7857142857142857,15.54434118270874,222.63624267578126,0.003841651021502912,2.0724609375,0.6101558864116668,0.005418334249407053,0.3844257891178131,6.3663010597229
2_Paradoxical,0,23,0.8214285714285714,15.309747791290283,268.6413543701172,0.029108194448053838,2.5787109375,0.5864106476306915,0.008213876001536845,0.4053754687309265,6.467057704925537
2_Paradoxical,0,24,0.8571428571428571,15.180888080596924,281.3060302734375,0.020759096834808588,3.1505859375,0.5235114157199859,0.007676288951188326,0.46881229281425474,7.3002190589904785
2_Paradoxical,0,25,0.8928571428571429,14.971746444702148,361.3606414794922,0.728557425737381,4.342578125,0.6174128830432892,0.0059879586100578305,0.3765991687774658,6.378905296325684
2_Paradoxical,0,26,0.9285714285714286,14.948866939544677,354.1302795410156,0.002887370763346553,4.840625,0.31834929883480073,0.0030784770380705593,0.6785722196102142,6.613085746765137
2_Paradoxical,0,27,0.9642857142857142,14.964919567108154,476.81402893066405,0.0,4.837890625,0.03125787656754255,0.0009203088411595672,0.9678218185901641,5.776051998138428
2_Paradoxical,5,0,0.0,14.907116985321045,36.51403465270996,7.002588939666748,0.2153076171875,0.32630004584789274,0.0315281517803669,0.6421718001365662,5.006775379180908
2_Paradoxical,5,1,0.03571428571428571,16.96869773864746,35.66082534790039,7.0168381690979,0.2954833984375,0.30839842557907104,0.043615348264575006,0.6479862272739411,5.927979469299316
