model,layer,relative_depth,bucket,attn_entropy,attn_sink,res_proj_Impossible,attn_align_Impossible,mlp_align_Impossible,res_proj_Hallucination,attn_align_Hallucination,mlp_align_Hallucination,res_norm,logit_entropy,logit_conf
mistralv1-7B,7,0.21875,Factual,1.249533203125,0.2451796875,-32.54862109375,-0.1102373046875,-0.07418911743164062,-33.22647265625,-0.09031396484375,-0.0745009765625,34.9441875,,
mistralv1-7B,7,0.21875,Hallucinations,1.212392578125,0.16946240234375,-24.243125,-0.07583248901367187,-0.0630977783203125,-24.84543212890625,-0.0612568359375,-0.0637547607421875,26.6916875,,
mistralv1-7B,7,0.21875,Impossible,1.059771484375,0.1740947265625,-26.51121240234375,-0.06319427490234375,-0.09095751953125,-27.24233203125,-0.05602044677734375,-0.09667572021484375,29.4243125,,
mistralv1-7B,8,0.25,Factual,1.388677734375,0.2231484375,-32.5586484375,-0.126535400390625,-0.11009326171875,-33.3005625,-0.10969873046875,-0.1043199462890625,35.155125,9.477,0.052929845809936524
mistralv1-7B,8,0.25,Hallucinations,1.3027734375,0.15527490234375,-24.25890625,-0.09262725830078125,-0.1122109375,-24.87893359375,-0.08109854125976562,-0.11278076171875,26.955125,9.69725,0.04130605888366699
mistralv1-7B,8,0.25,Impossible,1.1987265625,0.1563017578125,-26.50791015625,-0.07843121337890625,-0.1504970703125,-27.38196484375,-0.07584942626953126,-0.15658416748046874,29.704,9.61125,0.047301214218139646
mistralv1-7B,9,0.28125,Factual,1.182333984375,0.2329453125,-33.017,-0.1233740234375,-0.163591064453125,-33.83991015625,-0.1080732421875,-0.1643798828125,35.874125,,
mistralv1-7B,9,0.28125,Hallucinations,1.14851171875,0.16417333984375,-24.5517275390625,-0.0854127197265625,-0.10729620361328125,-25.2469208984375,-0.07577435302734375,-0.10671255493164063,27.573875,,
mistralv1-7B,9,0.28125,Impossible,1.006095703125,0.1652939453125,-26.8571494140625,-0.07815283203125,-0.13178369140625,-27.7650888671875,-0.07872802734375,-0.1365634765625,30.31675,,
mistralv1-7B,10,0.3125,Factual,1.415583984375,0.2133671875,-32.995609375,-0.127775390625,-0.191494140625,-33.9685703125,-0.1119697265625,-0.20091015625,36.12125,9.47175,0.0536724681854248
