model,layer,relative_depth,bucket,lid,isotropy,entropy
qwen2.5-7B,15,0.5357142857142857,3_Hallucination,10.032115884455434,0.3353880454524206,439.64438
qwen2.5-7B,16,0.5714285714285714,1_Factual,7.586291285072165,0.8439946587008499,232.01657
qwen2.5-7B,16,0.5714285714285714,2_Impossible,12.3490271131867,0.23567361679349474,511.8611
qwen2.5-7B,16,0.5714285714285714,3_Hallucination,10.084181350334434,0.3293968309957449,443.9116
qwen2.5-7B,17,0.6071428571428571,1_Factual,7.579270680484172,0.6167686626744612,229.58691
qwen2.5-7B,17,0.6071428571428571,2_Impossible,12.532669838351127,0.18556830361046556,510.5268
qwen2.5-7B,17,0.6071428571428571,3_Hallucination,10.047030802679433,0.35777623923573026,446.68445
qwen2.5-7B,18,0.6428571428571429,1_Factual,8.274166046866762,0.5100812927129357,246.39537
qwen2.5-7B,18,0.6428571428571429,2_Impossible,13.589877073895225,0.22579572678508142,541.071
qwen2.5-7B,18,0.6428571428571429,3_Hallucination,10.74400994923194,0.45465902291331545,473.09784
qwen2.5-7B,19,0.6785714285714286,1_Factual,9.145478484807462,0.729978783625543,264.74
qwen2.5-7B,19,0.6785714285714286,2_Impossible,13.779993455323297,0.26783998518428265,565.0836
qwen2.5-7B,19,0.6785714285714286,3_Hallucination,11.824185367894174,0.45420307512621616,507.55463
qwen2.5-7B,20,0.7142857142857143,1_Factual,8.460673290272906,0.7045006582337691,259.03964
qwen2.5-7B,20,0.7142857142857143,2_Impossible,13.143043003169485,0.31553256753609127,579.67145
qwen2.5-7B,20,0.7142857142857143,3_Hallucination,11.494350245542948,0.5300777046703654,512.7019
qwen2.5-7B,21,0.75,1_Factual,10.126067399459739,0.6538923838532666,290.35587
qwen2.5-7B,21,0.75,2_Impossible,14.434284185567329,0.3651511229273677,624.74084
qwen2.5-7B,21,0.75,3_Hallucination,13.144334646484076,0.5209659355688703,538.6887
qwen2.5-7B,22,0.7857142857142857,1_Factual,10.860536533050276,0.5872236989990198,312.14307
qwen2.5-7B,22,0.7857142857142857,2_Impossible,15.76367985038253,0.4198242587519716,660.149
qwen2.5-7B,22,0.7857142857142857,3_Hallucination,15.420251474431062,0.5590272966951304,591.259
qwen2.5-7B,23,0.8214285714285714,1_Factual,13.024389900342504,0.6182213483122264,356.03418
qwen2.5-7B,23,0.8214285714285714,2_Impossible,18.4440128074852,0.41750801016398287,701.1498
qwen2.5-7B,23,0.8214285714285714,3_Hallucination,18.187380825367327,0.5615801389726481,643.2756
qwen2.5-7B,24,0.8571428571428571,1_Factual,14.244866779379292,0.5662405575082555,372.47314
qwen2.5-7B,24,0.8571428571428571,2_Impossible,19.34937500535297,0.48070916892421134,712.638
qwen2.5-7B,24,0.8571428571428571,3_Hallucination,18.69230576413404,0.6633196621155348,661.1088
qwen2.5-7B,25,0.8928571428571429,1_Factual,16.063568878316886,0.4122929183709766,384.85443
qwen2.5-7B,25,0.8928571428571429,2_Impossible,20.084493539976968,0.519078542593675,725.80316
qwen2.5-7B,25,0.8928571428571429,3_Hallucination,18.66746026165796,0.5918579405531846,684.6226
qwen2.5-7B,26,0.9285714285714286,1_Factual,17.447790927181313,0.36271102363964675,390.03595
qwen2.5-7B,26,0.9285714285714286,2_Impossible,20.771532015778938,0.6479051015404771,734.7681
qwen2.5-7B,26,0.9285714285714286,3_Hallucination,19.17700971355107,0.6015789207745419,723.70337
qwen2.5-7B,27,0.9642857142857143,1_Factual,12.26508412599571,0.25206256418034323,337.81772
qwen2.5-7B,27,0.9642857142857143,2_Impossible,13.739557978954387,0.8153087613646169,580.32996
qwen2.5-7B,27,0.9642857142857143,3_Hallucination,13.419461868411824,0.9274100022557494,597.364
