layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
5,neuron_activation,Impossible_vs_Factual,3773,0.5071398019790649,-0.0009828346082940698,-0.0038644338492304087,,
5,neuron_activation,Impossible_vs_Factual,1606,0.49742382764816284,-0.0033057699911296368,-0.006727180909365416,,
5,neuron_activation,Impossible_vs_Factual,3795,0.47607919573783875,0.020036593079566956,0.010554775595664978,,
5,neuron_activation,Impossible_vs_Factual,6556,0.4745500981807709,-0.003521956969052553,-0.006582328118383884,,
5,neuron_activation,Impossible_vs_Factual,6654,0.46629586815834045,-8.826086559565738e-05,-0.00020947420853190124,,
5,neuron_activation,Impossible_vs_Factual,1761,0.4608680307865143,-0.0002496571687515825,-0.0005075015360489488,,
5,neuron_activation,Impossible_vs_Factual,9134,0.4587533473968506,-0.000354169518686831,-0.0009460618603043258,,
5,neuron_activation,Impossible_vs_Factual,2773,0.4516617953777313,0.0375078022480011,0.01647290773689747,,
5,neuron_activation,Impossible_vs_Factual,9454,0.451218843460083,-0.0002987842890433967,-0.0007637736271135509,,
5,neuron_activation,Hallucinations_vs_Factual,3857,0.6093863844871521,-0.006733860820531845,-0.01334152277559042,,
5,neuron_activation,Hallucinations_vs_Factual,3773,0.5568848848342896,-0.000706509395968169,-0.0038644338492304087,,
5,neuron_activation,Hallucinations_vs_Factual,5212,0.5467666983604431,-0.00809664186090231,-0.029300415888428688,,
5,neuron_activation,Hallucinations_vs_Factual,10824,0.5294049382209778,-0.01085317600518465,-0.01919657364487648,,
5,neuron_activation,Hallucinations_vs_Factual,832,0.5235453248023987,-0.00741147855296731,-0.014501282013952732,,
5,neuron_activation,Hallucinations_vs_Factual,8844,0.5124329328536987,-0.050802938640117645,-0.14983925223350525,,
5,neuron_activation,Hallucinations_vs_Factual,542,0.5108224749565125,-0.006585731636732817,-0.01653422601521015,,
5,neuron_activation,Hallucinations_vs_Factual,2756,0.5082526206970215,-0.020689619705080986,-0.04102722182869911,,
5,neuron_activation,Hallucinations_vs_Factual,6654,0.5052769780158997,-8.508061728207394e-05,-0.00020947420853190124,,
5,neuron_activation,Hallucinations_vs_Factual,7991,0.5038913488388062,-0.0033565759658813477,-0.008283179253339767,,
6,neuron_activation,Impossible_vs_Factual,3114,0.48202282190322876,-0.04499579221010208,-0.10213660448789597,,
6,neuron_activation,Impossible_vs_Factual,10090,0.47502806782722473,0.02135865017771721,-0.017986763268709183,,
6,neuron_activation,Impossible_vs_Factual,8641,0.4695941209793091,-0.004818625748157501,-0.007728164549916983,,
6,neuron_activation,Impossible_vs_Factual,410,0.4628543257713318,-0.0035047000274062157,-0.008674216456711292,,
6,neuron_activation,Impossible_vs_Factual,3104,0.461525022983551,-0.022658560425043106,-0.04383767396211624,,
6,neuron_activation,Impossible_vs_Factual,8555,0.46045932173728943,-0.007105889264494181,-0.010749665088951588,,
6,neuron_activation,Impossible_vs_Factual,3375,0.4525856673717499,-0.00422541331499815,-0.02538018859922886,,
6,neuron_activation,Impossible_vs_Factual,8548,0.45085352659225464,-0.03346339985728264,-0.055575285106897354,,
