model,layer,relative_depth,boundary_type,evaluated_on,boundary_norm,boundary_stability,boundary_entropy,boundary_max_prob,fisher_info,hessian_curvature,jac_amplification,grad_blockage,grad_alignment,vocab_alignment,betti_0,betti_1
qwen2.5it-3B,13,0.3611111111111111,Hallucination,Hallucination,5.453622886853802,0.6271778152438143,11.9375,7.420778274536133e-06,3.5298202796336886,-3.6713236757192694e-06,1.41796875,-0.00047096273920033127,-0.010765497965621762,0.21484375,1,0
qwen2.5it-3B,13,0.3611111111111111,Hallucination,Factual,5.453622886853802,0.6271778152438143,11.9375,7.420778274536133e-06,1.7961929144606974,0.00533422501274396,1.396484375,-0.007234453740238678,-0.009783825298654847,0.21484375,1,0
qwen2.5it-3B,14,0.3888888888888889,Impossible,Impossible,7.226894211480538,0.6113894620727671,11.9375,7.331371307373047e-06,2.524496036719177,0.001799304954539146,1.4296875,-0.005940687988186255,-0.02531467704102397,0.255859375,1,0
qwen2.5it-3B,14,0.3888888888888889,Impossible,Factual,7.226894211480538,0.6113894620727671,11.9375,7.331371307373047e-06,1.4902883708154726,0.011748983003599845,1.314453125,-0.034386897925287485,-0.01570176026871195,0.255859375,1,0
qwen2.5it-3B,14,0.3888888888888889,Hallucination,Hallucination,5.2075617166661825,0.6550310999954811,11.9375,7.331371307373047e-06,2.5172168760707794,-0.0038293684222145117,1.4013671875,0.003498946185573004,-0.010258182504912838,0.2265625,1,0
qwen2.5it-3B,14,0.3888888888888889,Hallucination,Factual,5.2075617166661825,0.6550310999954811,11.9375,7.331371307373047e-06,1.1212924363351768,0.0053478421407457555,1.31787109375,-0.017579608233063482,-0.01092688139033271,0.2265625,1,0
qwen2.5it-3B,15,0.4166666666666667,Impossible,Impossible,7.772811276156809,0.6629504795140306,11.9375,7.3909759521484375e-06,1.9942932266042714,-0.00164183223719756,1.2626953125,-0.008750081207836047,-0.02707602782174945,0.2578125,1,0
qwen2.5it-3B,15,0.4166666666666667,Impossible,Factual,7.772811276156809,0.6629504795140306,11.9375,7.3909759521484375e-06,1.066808500878505,0.010865728146780522,1.3642578125,-0.03489080537110567,-0.014616075219237246,0.2578125,1,0
qwen2.5it-3B,15,0.4166666666666667,Hallucination,Hallucination,5.604594600962574,0.6764016312125666,11.9375,7.331371307373047e-06,2.4816731766739153,0.0032091588901634275,1.2529296875,0.005155595747055486,-0.011218919389648363,0.2255859375,1,0
qwen2.5it-3B,15,0.4166666666666667,Hallucination,Factual,5.604594600962574,0.6764016312125666,11.9375,7.331371307373047e-06,1.7146167440222146,0.0012297417396717038,1.3701171875,-0.022546539068571292,-0.008989660418592393,0.2255859375,1,0
qwen2.5it-3B,16,0.4444444444444444,Impossible,Impossible,8.541830239554605,0.677861506029394,11.9375,7.3909759521484375e-06,2.1955426484446683,-0.0032249996447447173,1.3056640625,-0.010400358645711094,-0.029388043913058937,0.259765625,1,0
qwen2.5it-3B,16,0.4444444444444444,Impossible,Factual,8.541830239554605,0.677861506029394,11.9375,7.3909759521484375e-06,0.978126634763495,0.011293991595410202,1.3642578125,-0.035659127053804696,-0.015242777546518482,0.259765625,1,0
qwen2.5it-3B,16,0.4444444444444444,Hallucination,Hallucination,6.248956725808175,0.647275593285559,11.9375,7.3909759521484375e-06,1.7260083358552003,-0.005411417774352875,1.3037109375,0.0019873962446581572,-0.012259578303201124,0.224609375,1,0
qwen2.5it-3B,16,0.4444444444444444,Hallucination,Factual,6.248956725808175,0.647275593285559,11.9375,7.3909759521484375e-06,1.2256996720401672,0.011148772083316123,1.3935546875,-0.018877849506679922,-0.012152809707913548,0.224609375,1,0
qwen2.5it-3B,17,0.4722222222222222,Impossible,Impossible,8.807703966131054,0.7020488669114209,11.9375,7.331371307373047e-06,2.2736568281008758,-0.005492488463219095,1.4658203125,-0.0065617991822364274,-0.024676000233739614,0.2578125,1,0
qwen2.5it-3B,17,0.4722222222222222,Impossible,Factual,8.807703966131054,0.7020488669114209,11.9375,7.331371307373047e-06,0.9749813296775304,0.0058225837212358125,1.361328125,-0.02709958836203441,-0.009930157160852104,0.2578125,1,0
qwen2.5it-3B,17,0.4722222222222222,Hallucination,Hallucination,6.562422285533444,0.7147465726885626,11.9375,7.361173629760742e-06,1.5388232023471724,-0.002023130879964192,1.529296875,0.005636330955894664,-0.012336348794633523,0.2392578125,1,0
qwen2.5it-3B,17,0.4722222222222222,Hallucination,Factual,6.562422285533444,0.7147465726885626,11.9375,7.361173629760742e-06,0.9018097310301448,0.0038328303832532566,1.44970703125,-0.018968217162182555,-0.009732026868732646,0.2392578125,1,0
qwen2.5it-3B,18,0.5,Impossible,Impossible,9.386360418197581,0.7437079876535322,11.9375,7.361173629760742e-06,1.5092497088606116,0.0007961414033328857,1.22314453125,-0.013592921575764194,-0.027151172515004873,0.2470703125,1,0
qwen2.5it-3B,18,0.5,Impossible,Factual,9.386360418197581,0.7437079876535322,11.9375,7.361173629760742e-06,0.8861038211071879,0.005855411791652724,1.296875,-0.03217723433044739,-0.011370205495040864,0.2470703125,1,0
qwen2.5it-3B,18,0.5,Hallucination,Hallucination,6.950508802247202,0.7361712182564693,11.9375,7.271766662597656e-06,1.9160044450057045,-0.003701992029612315,1.24609375,0.004432582296431065,-0.014439674632740207,0.2119140625,1,0
qwen2.5it-3B,18,0.5,Hallucination,Factual,6.950508802247202,0.7361712182564693,11.9375,7.271766662597656e-06,0.8113215108810701,0.00541665208166025,1.322265625,-0.021522612223634496,-0.011458941749879159,0.2119140625,1,0
qwen2.5it-3B,19,0.5277777777777778,Impossible,Impossible,9.376698807536352,0.8012863308566238,11.9375,7.450580596923828e-06,1.071778095969071,0.0021439361139891965,1.31689453125,-0.0132491493714042,-0.027253987966105342,0.2275390625,1,0
qwen2.5it-3B,19,0.5277777777777778,Impossible,Factual,9.376698807536352,0.8012863308566238,11.9375,7.450580596923828e-06,0.8343864931323762,0.0055959049310567634,1.3037109375,-0.035567610699217767,-0.010721966551500373,0.2275390625,1,0
qwen2.5it-3B,19,0.5277777777777778,Hallucination,Hallucination,7.002288646686887,0.7897781678661249,11.9375,7.271766662597656e-06,1.321854267941611,0.0014575103500870667,1.3681640625,0.003391928767086938,-0.015119492774829268,0.2216796875,1,0
qwen2.5it-3B,19,0.5277777777777778,Hallucination,Factual,7.002288646686887,0.7897781678661249,11.9375,7.271766662597656e-06,0.7875673504218682,0.0053268019077114415,1.35498046875,-0.03675366929383017,-0.015595664925058372,0.2216796875,1,0
qwen2.5it-3B,20,0.5555555555555556,Impossible,Impossible,9.229695102816526,0.747731880631159,11.9375,7.4803829193115234e-06,1.1587520437144676,0.007646120217954645,1.193359375,-0.01312270265771076,-0.01402398117352277,0.26171875,1,0
qwen2.5it-3B,20,0.5555555555555556,Impossible,Factual,9.229695102816526,0.747731880631159,11.9375,7.4803829193115234e-06,0.993355265426414,0.004418502973967765,1.19873046875,-0.018158073391532525,-0.005209857816225849,0.26171875,1,0
qwen2.5it-3B,20,0.5555555555555556,Hallucination,Hallucination,7.055512501528718,0.7248718710798556,11.9375,7.331371307373047e-06,1.0757462742836974,-0.0035121036242048613,1.2041015625,0.0015455558168468997,-0.004519630747381598,0.240234375,1,0
qwen2.5it-3B,20,0.5555555555555556,Hallucination,Factual,7.055512501528718,0.7248718710798556,11.9375,7.331371307373047e-06,0.7234132207121005,0.0029253241520043874,1.2021484375,-0.01985829640761949,-0.008457542440737598,0.240234375,1,0
qwen2.5it-3B,21,0.5833333333333334,Impossible,Impossible,9.82289784596062,0.7749487746778012,11.9375,7.331371307373047e-06,0.8783564757675068,0.006385336794288356,1.33203125,-0.013386378035647795,-0.012944353162311018,0.259765625,1,0
qwen2.5it-3B,21,0.5833333333333334,Impossible,Factual,9.82289784596062,0.7749487746778012,11.9375,7.331371307373047e-06,0.5998643941186605,0.00401184945743403,1.3427734375,-0.009081742929993197,-0.002730074484134093,0.259765625,1,0
qwen2.5it-3B,21,0.5833333333333334,Hallucination,Hallucination,7.809389745982603,0.7457261781999039,11.9375,7.3015689849853516e-06,0.8522636435335472,-0.004713865184565147,1.306640625,-0.0004367286746855825,-0.00341384852072224,0.224609375,1,0
qwen2.5it-3B,21,0.5833333333333334,Hallucination,Factual,7.809389745982603,0.7457261781999039,11.9375,7.3015689849853516e-06,0.5704421048664117,0.001839994273181933,1.39013671875,-0.012090747331967577,-0.00747451551433187,0.224609375,1,0
qwen2.5it-3B,22,0.6111111111111112,Impossible,Impossible,10.55500453353301,0.7638434458084721,11.9375,7.331371307373047e-06,1.196101937415565,0.004110512009909645,1.3427734375,-0.015185522905085236,-0.00915964315936435,0.26171875,1,0
qwen2.5it-3B,22,0.6111111111111112,Impossible,Factual,10.55500453353301,0.7638434458084721,11.9375,7.331371307373047e-06,0.6247050561718648,0.0013801121500463813,1.330078125,-0.005547394830500707,-0.0009010417852550745,0.26171875,1,0
qwen2.5it-3B,22,0.6111111111111112,Hallucination,Hallucination,8.334452341583301,0.7405860482744197,11.9375,7.361173629760742e-06,0.7088386907555838,-0.0008897633246160014,1.31884765625,0.00028433316037990153,-0.0048198398581007496,0.26171875,1,0
qwen2.5it-3B,22,0.6111111111111112,Hallucination,Factual,8.334452341583301,0.7405860482744197,11.9375,7.361173629760742e-06,0.6925451102558948,0.0014153634128445454,1.31689453125,-0.008086158923106268,-0.006653855045442469,0.26171875,1,0
qwen2.5it-3B,23,0.6388888888888888,Impossible,Impossible,11.006379100742036,0.7485595957190403,11.9375,7.3015689849853516e-06,0.7378122189668779,0.001834134742287184,1.2890625,-0.013978098173538456,-0.0026173545920755714,0.275390625,1,0
qwen2.5it-3B,23,0.6388888888888888,Impossible,Factual,11.006379100742036,0.7485595957190403,11.9375,7.3015689849853516e-06,0.49281711382284316,-0.000705664848884974,1.3203125,0.006942297535715625,0.002047403686447069,0.275390625,1,0
qwen2.5it-3B,23,0.6388888888888888,Hallucination,Hallucination,8.40635299407317,0.736572872184176,11.9375,7.271766662597656e-06,0.7500136636900064,-0.002978339660134484,1.26904296875,0.0048944161972031,-0.005377099878387526,0.2421875,1,0
