model,layer,relative_depth,bucket,attn_entropy,attn_sink,res_proj_Impossible,attn_align_Impossible,mlp_align_Impossible,res_proj_Hallucination,attn_align_Hallucination,mlp_align_Hallucination,res_norm,logit_entropy,logit_conf
qwen2.5it-3B,22,0.6111111111111112,Hallucinations,1.3785,0.55030859375,4.1216806640625,0.027031494140625,-0.05966845703125,3.695046875,0.009991607666015624,0.02600946044921875,65.24,9.6185,0.042830078125
qwen2.5it-3B,22,0.6111111111111112,Impossible,1.2745,0.57597265625,9.108625,0.098917724609375,0.005095672607421875,2.107693359375,-0.010039520263671876,-0.00026666259765625,65.964,9.457,0.054140625
qwen2.5it-3B,23,0.6388888888888888,Factual,1.366421875,0.50494921875,0.670998046875,-0.059989990234375,-0.048057373046875,-4.93546875,-0.127671875,-0.0640567626953125,62.8,,
qwen2.5it-3B,23,0.6388888888888888,Hallucinations,1.425546875,0.505578125,6.0138125,0.015291229248046875,0.010246307373046874,3.534359375,-4.608154296875e-05,0.02198419189453125,63.448,,
qwen2.5it-3B,23,0.6388888888888888,Impossible,1.3185,0.5208125,11.6395,0.090075439453125,0.0823828125,1.9854765625,-0.0281962890625,0.011705535888671875,64.686,,
qwen2.5it-3B,24,0.6666666666666666,Factual,1.39103125,0.2887421875,-8.569296875,-0.14815234375,-0.14638671875,-9.6275,-0.18718359375,-0.09749609375,66.394,9.50375,0.0763076171875
qwen2.5it-3B,24,0.6666666666666666,Hallucinations,1.494625,0.29992578125,-2.1116875,-0.061247802734375,-0.078396484375,0.29515625,-0.04688037109375,-0.0035794219970703123,66.532,9.553,0.065685546875
qwen2.5it-3B,24,0.6666666666666666,Impossible,1.41221875,0.320955078125,4.849453125,0.03849566650390625,-0.0101077880859375,-0.894873046875,-0.0634931640625,-0.01476495361328125,66.952,9.4765,0.07045703125
qwen2.5it-3B,25,0.6944444444444444,Factual,0.817109375,0.7360546875,-1.4119765625,-0.0722000732421875,-0.11814892578125,-8.1985,-0.141828125,-0.10215625,67.766,,
qwen2.5it-3B,25,0.6944444444444444,Hallucinations,0.8326328125,0.732265625,5.1634296875,0.0046114501953125,-0.03834100341796875,2.133734375,-0.011745529174804687,0.009427734375,68.332,,
qwen2.5it-3B,25,0.6944444444444444,Impossible,0.77134375,0.7526015625,13.72975,0.1046636962890625,0.07593017578125,1.4409375,-0.02518443298339844,0.01606011962890625,70.44,,
qwen2.5it-3B,26,0.7222222222222222,Factual,1.573875,0.3763359375,-6.9216796875,-0.135046875,-0.09005419921875,-16.7375,-0.17927734375,-0.1088408203125,79.82,7.62525,0.15628125
qwen2.5it-3B,26,0.7222222222222222,Hallucinations,1.675140625,0.38913671875,1.6194130859375,-0.04076885986328125,0.001010009765625,-3.6776640625,-0.02807470703125,0.020321380615234374,79.304,7.5505,0.148876953125
qwen2.5it-3B,26,0.7222222222222222,Impossible,1.471703125,0.47555078125,12.747875,0.079401123046875,0.12855078125,-3.8825,-0.02805755615234375,0.02146568298339844,81.56,6.65825,0.23508203125
qwen2.5it-3B,27,0.75,Factual,1.39846875,0.267150390625,-14.727453125,-0.1636728515625,-0.121968017578125,-20.5145,-0.1944609375,-0.14321484375,95.872,,
qwen2.5it-3B,27,0.75,Hallucinations,1.570828125,0.27284765625,-2.247453125,-0.042269287109375,-0.003303466796875,-2.5173681640625,-0.01335980224609375,0.0160684814453125,94.352,,
qwen2.5it-3B,27,0.75,Impossible,1.4476953125,0.330775390625,10.87590625,0.0926630859375,0.107859375,-2.76425390625,-0.016569976806640626,0.0110518798828125,95.532,,
qwen2.5it-3B,28,0.7777777777777778,Factual,1.373203125,0.4010625,-22.249890625,-0.19269873046875,-0.1231708984375,-25.5635,-0.2303203125,-0.132126953125,111.472,4.49803125,0.3143046875
qwen2.5it-3B,28,0.7777777777777778,Hallucinations,1.443109375,0.4408203125,-6.5909453125,-0.045376739501953124,-0.015197021484375,-3.3791171875,-0.0195194091796875,0.02226507568359375,107.988,4.34575,0.3540078125
qwen2.5it-3B,28,0.7777777777777778,Impossible,1.386328125,0.43694921875,8.69084375,0.10546044921875,0.088681640625,-3.70287890625,-0.019249267578125,0.01073980712890625,108.62,3.574375,0.4615
qwen2.5it-3B,29,0.8055555555555556,Factual,1.11075,0.6117109375,-14.08925,-0.166427001953125,-0.07526786804199219,-25.977,-0.23136328125,-0.087997802734375,116.908,,
qwen2.5it-3B,29,0.8055555555555556,Hallucinations,1.2278359375,0.5941875,2.969703125,-0.007176422119140625,0.015992218017578125,-0.3223515625,0.00089990234375,0.05844122314453125,113.296,,
qwen2.5it-3B,29,0.8055555555555556,Impossible,1.118078125,0.62464453125,20.27125,0.148001953125,0.1155078125,-3.132375,-0.01559613037109375,0.01592994689941406,116.64,,
qwen2.5it-3B,30,0.8333333333333334,Factual,1.114171875,0.59750390625,-11.291109375,-0.112896484375,-0.05666357421875,-21.19621875,-0.19633984375,-0.0749490966796875,152.832,2.0439443359375,0.51540625
qwen2.5it-3B,30,0.8333333333333334,Hallucinations,1.125234375,0.6134609375,11.506171875,0.0281719970703125,0.0659129638671875,11.7929609375,0.01613623046875,0.094228515625,148.576,1.76815625,0.61703125
