model,layer,relative_depth,boundary_type,evaluated_on,boundary_norm,boundary_stability,boundary_entropy,boundary_max_prob,fisher_info,hessian_curvature,jac_amplification,grad_blockage,grad_alignment,vocab_alignment,betti_0,betti_1
qwen3-32B,13,0.203125,Hallucination,Factual,14.188629646040214,0.7691244786693028,11.9375,7.18235969543457e-06,0.5386401121400402,0.0017015081177521071,1.482421875,-0.0010362972534494475,-0.004566743380564731,0.134765625,1,0
qwen3-32B,14,0.21875,Impossible,Impossible,19.906811708556745,0.7981376139676248,11.9375,7.212162017822266e-06,1.6027950060870502,-0.002538135677415196,1.310546875,-0.004061195271788165,0.004277098494640086,0.12255859375,1,0
qwen3-32B,14,0.21875,Impossible,Factual,19.906811708556745,0.7981376139676248,11.9375,7.212162017822266e-06,0.3787200946304741,0.0011374372293554173,1.404296875,-0.004892603858024813,-0.00694068811571924,0.12255859375,1,0
qwen3-32B,14,0.21875,Hallucination,Hallucination,15.57723530300961,0.8247970547363688,11.9375,7.271766662597656e-06,0.6293787270159132,-0.0003397122459448773,1.2578125,-0.0008635232225060463,0.0012045904149999842,0.138671875,1,0
qwen3-32B,14,0.21875,Hallucination,Factual,15.57723530300961,0.8247970547363688,11.9375,7.271766662597656e-06,0.3135338832373415,0.0015608555539160915,1.39404296875,-0.0024599511234555393,-0.002896497171605006,0.138671875,1,0
qwen3-32B,15,0.234375,Impossible,Impossible,21.17906345926304,0.8712005562626939,11.9375,7.212162017822266e-06,2.613887846171228,-0.0027593511361105045,1.26611328125,-0.004744642414152622,0.0036349021538626403,0.1201171875,1,0
qwen3-32B,15,0.234375,Impossible,Factual,21.17906345926304,0.8712005562626939,11.9375,7.212162017822266e-06,0.4237381601180198,0.000487493696717615,1.41455078125,-0.0015673286470700987,-0.007285492276423611,0.1201171875,1,0
qwen3-32B,15,0.234375,Hallucination,Hallucination,16.830197116153116,0.8661300741660386,11.9375,7.212162017822266e-06,0.6445713126593823,-0.002491515382538432,1.24072265625,-0.001528734341263771,0.0019004286441486329,0.12890625,1,0
qwen3-32B,15,0.234375,Hallucination,Factual,16.830197116153116,0.8661300741660386,11.9375,7.212162017822266e-06,0.3491777056453617,0.0014527126539692664,1.400390625,-0.002093051421979908,-0.003540810357662849,0.12890625,1,0
qwen3-32B,16,0.25,Impossible,Impossible,21.388927353196312,0.9150292772475813,11.9375,7.18235969543457e-06,1.6173844891938483,-0.0012114803703764953,1.2255859375,-0.005636100264382549,0.004569476601318456,0.12255859375,1,0
qwen3-32B,16,0.25,Impossible,Factual,21.388927353196312,0.9150292772475813,11.9375,7.18235969543457e-06,0.4982057126064197,0.0008532511454570614,1.3056640625,-0.0006186702157719992,-0.006417393924493808,0.12255859375,1,0
qwen3-32B,16,0.25,Hallucination,Hallucination,16.759408537419187,0.9214734521709755,11.9375,7.241964340209961e-06,0.8916863253799965,-0.0009359969612656118,1.2265625,-0.0024462833753204904,0.0026858824166993145,0.1328125,1,0
qwen3-32B,16,0.25,Hallucination,Factual,16.759408537419187,0.9214734521709755,11.9375,7.241964340209961e-06,0.3584308280008616,-0.0003597320675092396,1.2939453125,-0.002893083044909872,-0.0022492493881145492,0.1328125,1,0
qwen3-32B,17,0.265625,Impossible,Impossible,23.528033173057054,0.8964430429871815,11.9375,7.212162017822266e-06,1.9067281283254158,-0.001556775109705654,1.24560546875,-0.005096784538181964,0.00399375893175602,0.1328125,1,0
qwen3-32B,17,0.265625,Impossible,Factual,23.528033173057054,0.8964430429871815,11.9375,7.212162017822266e-06,0.3762850279193842,0.002441418000330627,1.3515625,0.0037074617721373215,-0.0065898034881684,0.1328125,1,0
qwen3-32B,17,0.265625,Hallucination,Hallucination,18.62120817128169,0.9026955683914297,11.9375,7.212162017822266e-06,0.6184053554737057,-0.002739244616245352,1.24267578125,-0.0035728196235140786,0.0021912483498454094,0.1396484375,1,0
qwen3-32B,17,0.265625,Hallucination,Factual,18.62120817128169,0.9026955683914297,11.9375,7.212162017822266e-06,0.5083839473224475,0.00074985216606191,1.33544921875,6.963602936593816e-05,-0.0010894459337578155,0.1396484375,2,0
qwen3-32B,18,0.28125,Impossible,Impossible,24.877997769691344,0.9132970290689697,11.9375,7.212162017822266e-06,1.2126352411578576,-0.0014464368499630107,1.24560546875,-0.004067123503773473,0.003547137923305854,0.138671875,1,0
qwen3-32B,18,0.28125,Impossible,Factual,24.877997769691344,0.9132970290689697,11.9375,7.212162017822266e-06,0.3347718806601715,-9.908528196704897e-05,1.34521484375,0.003281171855633147,-0.005146154624526389,0.138671875,1,0
qwen3-32B,18,0.28125,Hallucination,Hallucination,20.042348490566862,0.90673780110088,11.9375,7.271766662597656e-06,0.7141501694421931,-0.002866719006874984,1.25341796875,-0.005074594795587473,0.001465867244405672,0.1513671875,1,0
qwen3-32B,18,0.28125,Hallucination,Factual,20.042348490566862,0.90673780110088,11.9375,7.271766662597656e-06,0.2933341827578316,0.0005371721858881359,1.3701171875,-0.0022378508001565933,-0.0021364398417063057,0.1513671875,2,0
qwen3-32B,19,0.296875,Impossible,Impossible,28.110957031742725,0.890662902873351,11.9375,7.361173629760742e-06,1.5238424478648784,-0.0033879783516211287,1.296875,-0.007373893022304401,0.003897571295965463,0.1455078125,1,0
qwen3-32B,19,0.296875,Impossible,Factual,28.110957031742725,0.890662902873351,11.9375,7.361173629760742e-06,0.505623513969578,-0.00036473871715166225,1.42626953125,0.002130397151631769,-0.0024215655867010355,0.1455078125,1,0
qwen3-32B,19,0.296875,Hallucination,Hallucination,22.41294627096568,0.8890650326870797,11.9375,7.4803829193115234e-06,1.0018929241609194,-0.0024898841214642583,1.2880859375,-0.004933909229293931,0.0018334700289415196,0.1484375,1,0
qwen3-32B,19,0.296875,Hallucination,Factual,22.41294627096568,0.8890650326870797,11.9375,7.4803829193115234e-06,0.3558273274776008,-0.00025013389003694935,1.45166015625,-0.0026105608631041832,-0.0010941994696622714,0.1484375,2,0
