layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
9,neuron_activation,Hallucinations_vs_Factual,5782,0.6608123183250427,-0.011560807935893536,-0.09613797813653946,,
9,neuron_activation,Hallucinations_vs_Factual,6427,0.6447605490684509,-0.07801828533411026,-0.17563915252685547,,
9,neuron_activation,Hallucinations_vs_Factual,573,0.6252998113632202,-0.03512502461671829,-0.11278461664915085,,
9,neuron_activation,Hallucinations_vs_Factual,4715,0.6165307760238647,0.13398919999599457,-0.07176093012094498,,
9,neuron_activation,Hallucinations_vs_Factual,2267,0.6071963906288147,0.08119282126426697,-0.029780464246869087,,
9,neuron_activation,Hallucinations_vs_Factual,2077,0.5915005207061768,-0.0070370337925851345,-0.12276557087898254,,
9,neuron_activation,Hallucinations_vs_Factual,29,0.5821396112442017,0.07731828093528748,-0.013467778451740742,,
9,neuron_activation,Hallucinations_vs_Factual,10810,0.5808895826339722,-0.036930687725543976,-0.08748006075620651,,
9,neuron_activation,Hallucinations_vs_Factual,10891,0.5746966600418091,-0.047332264482975006,-0.14200371503829956,,
10,neuron_activation,Impossible_vs_Factual,2792,0.6095753908157349,-0.04865169897675514,-0.11158283054828644,,
10,neuron_activation,Impossible_vs_Factual,4819,0.5991151332855225,0.0956425815820694,0.005095950793474913,,
10,neuron_activation,Impossible_vs_Factual,9884,0.5892347097396851,-0.06947319954633713,-0.1578604280948639,,
10,neuron_activation,Impossible_vs_Factual,1286,0.5802447199821472,-0.05318852514028549,-0.12857069075107574,,
10,neuron_activation,Impossible_vs_Factual,7301,0.5664458870887756,0.01381346769630909,-0.0636763721704483,,
10,neuron_activation,Impossible_vs_Factual,3848,0.5639203786849976,0.04229627922177315,-0.08112441003322601,,
10,neuron_activation,Impossible_vs_Factual,5765,0.5491471290588379,-0.07308623939752579,-0.13073179125785828,,
10,neuron_activation,Impossible_vs_Factual,8178,0.5450549125671387,0.10668215155601501,-0.04782799631357193,,
10,neuron_activation,Impossible_vs_Factual,7457,0.5377210974693298,-0.02835802361369133,-0.10220065712928772,,
10,neuron_activation,Impossible_vs_Factual,8292,0.5349588394165039,-0.06219921633601189,-0.12505988776683807,,
10,neuron_activation,Hallucinations_vs_Factual,1286,0.6835896372795105,-0.04890647903084755,-0.12857069075107574,,
10,neuron_activation,Hallucinations_vs_Factual,9884,0.6172386407852173,-0.06700307130813599,-0.1578604280948639,,
10,neuron_activation,Hallucinations_vs_Factual,4841,0.6127886772155762,-0.06754185259342194,-0.16634982824325562,,
10,neuron_activation,Hallucinations_vs_Factual,3848,0.6102809309959412,0.04420669749379158,-0.08112441003322601,,
10,neuron_activation,Hallucinations_vs_Factual,317,0.6083463430404663,0.001736172242090106,-0.12394288182258606,,
10,neuron_activation,Hallucinations_vs_Factual,2256,0.6028078198432922,-0.02677053026854992,-0.15319715440273285,,
10,neuron_activation,Hallucinations_vs_Factual,12112,0.5916833877563477,0.015372972004115582,-0.05370697006583214,,
10,neuron_activation,Hallucinations_vs_Factual,3011,0.5864847302436829,0.08460088074207306,-0.02062991075217724,,
10,neuron_activation,Hallucinations_vs_Factual,6575,0.5732685923576355,0.008466710336506367,-0.14089006185531616,,
