model,layer,relative_depth,bucket,attn_entropy,attn_sink,res_proj_Impossible,attn_align_Impossible,mlp_align_Impossible,res_proj_Hallucination,attn_align_Hallucination,mlp_align_Hallucination,res_norm,logit_entropy,logit_conf
qwen3-32B,4,0.0625,Hallucinations,1.1728984375,0.018364501953125,-8.57525,-0.0581953125,-0.0386083984375,-15.018,-0.136578125,-0.18434375,57.1,11.684,0.0001468963623046875
qwen3-32B,4,0.0625,Impossible,1.1364453125,0.0199873046875,-7.7075,-0.04707421875,-0.02370721435546875,-16.5465,-0.151765625,-0.198078125,57.496,11.6775,0.00015486907958984375
qwen3-32B,5,0.078125,Factual,1.000296875,0.0136282958984375,-15.0865,-0.100625,-0.0748203125,-21.004,-0.13884375,-0.06390234375,61.986,,
qwen3-32B,5,0.078125,Hallucinations,1.0237890625,0.0146734619140625,-13.6905,-0.09001171875,-0.057744140625,-18.067,-0.11237890625,-0.0431044921875,61.05,,
qwen3-32B,5,0.078125,Impossible,0.9817265625,0.0142796630859375,-12.682,-0.075228515625,-0.057419921875,-19.871,-0.13044140625,-0.05234375,61.434,,
qwen3-32B,6,0.09375,Factual,1.09975,0.011259765625,-19.2725,-0.11037890625,-0.10376629638671875,-21.192,-0.10835546875,-0.180200439453125,66.524,11.564,0.00023504638671875
qwen3-32B,6,0.09375,Hallucinations,1.14553125,0.01126141357421875,-16.0505,-0.0962734375,0.03915289306640625,-16.416,-0.07986328125,-0.0228740234375,65.02,11.584,0.000220458984375
qwen3-32B,6,0.09375,Impossible,1.089953125,0.01178631591796875,-15.1775,-0.0800546875,0.029094482421875,-18.426,-0.09762890625,-0.0635400390625,65.316,11.5685,0.00023514556884765626
qwen3-32B,7,0.109375,Factual,0.21264453125,0.0003681659698486328,-19.312,-0.11498828125,-0.145828125,-25.952,-0.12113671875,-0.178109375,78.144,,
qwen3-32B,7,0.109375,Hallucinations,0.23804296875,0.0003587169647216797,-15.896,-0.082494140625,-0.134640625,-20.907,-0.071123046875,-0.165828125,76.416,,
qwen3-32B,7,0.109375,Impossible,0.222771484375,0.0003945159912109375,-15.021,-0.06618359375,-0.13703125,-23.02,-0.09491015625,-0.1706328125,77.024,,
qwen3-32B,8,0.125,Factual,0.385734375,0.002418609619140625,-22.873,-0.0807265625,-0.13255859375,-31.225,-0.12040625,-0.16641796875,88.268,11.4185,0.000424957275390625
qwen3-32B,8,0.125,Hallucinations,0.4055078125,0.0021297760009765625,-19.178,-0.0518349609375,-0.11694140625,-25.627,-0.075228515625,-0.139296875,86.248,11.4395,0.0003850250244140625
qwen3-32B,8,0.125,Impossible,0.3854453125,0.0024093780517578127,-17.9675,-0.038509765625,-0.106703125,-27.991,-0.0962890625,-0.1504453125,86.924,11.432,0.000401702880859375
qwen3-32B,9,0.140625,Factual,0.345484375,0.0326888427734375,-25.155,-0.08310284423828125,0.04073388671875,-37.832,-0.259296875,-0.0905322265625,92.516,,
qwen3-32B,9,0.140625,Hallucinations,0.3376015625,0.0284281005859375,-21.139,-0.010648468017578124,0.064197265625,-31.556,-0.15037890625,-0.0518623046875,89.86,,
qwen3-32B,9,0.140625,Impossible,0.33353515625,0.032019775390625,-19.853,0.01750286865234375,0.072255859375,-34.416,-0.20139453125,-0.071244140625,91.004,,
qwen3-32B,10,0.15625,Factual,0.5881640625,0.005270309448242187,-22.871,-0.0597125244140625,0.113356689453125,-29.665,-0.2370546875,0.028251922607421875,98.484,11.0015,0.001519775390625
qwen3-32B,10,0.15625,Hallucinations,0.601875,0.0037155609130859373,-18.435,0.005185302734375,0.134375,-22.152,-0.12505078125,0.068859375,96.104,11.04,0.001295257568359375
qwen3-32B,10,0.15625,Impossible,0.5992578125,0.0059250335693359375,-16.332,0.03462005615234375,0.15445703125,-25.801,-0.18327734375,0.053541015625,96.852,11.0085,0.0014573974609375
qwen3-32B,11,0.171875,Factual,0.59845703125,0.014752685546875,-17.806,-0.0143226318359375,0.05273095703125,-23.889,-0.1700390625,-0.025747802734375,105.024,,
qwen3-32B,11,0.171875,Hallucinations,0.635046875,0.0176048583984375,-12.43575,0.0446181640625,0.087865234375,-14.4555,-0.060700439453125,0.03430615234375,102.816,,
qwen3-32B,11,0.171875,Impossible,0.60010546875,0.01506964111328125,-8.941625,0.078924072265625,0.12223046875,-18.8365,-0.115142578125,0.01033740234375,103.496,,
qwen3-32B,12,0.1875,Factual,0.4401640625,0.015099029541015625,-20.7705,-0.026820556640625,0.02664794921875,-29.044,-0.20535546875,-0.030354095458984376,111.744,10.2445,0.0045633544921875
qwen3-32B,12,0.1875,Hallucinations,0.4646015625,0.014165740966796875,-14.417,0.0315054931640625,0.066494140625,-17.8245,-0.095953125,0.03775341796875,108.872,10.319,0.0037193603515625
qwen3-32B,12,0.1875,Impossible,0.43308984375,0.01487200927734375,-9.3251875,0.072225830078125,0.10832421875,-22.578,-0.14674609375,0.01398126220703125,109.78,10.2495,0.004007080078125
qwen3-32B,13,0.203125,Factual,0.5604296875,0.003511993408203125,-19.134,-0.02943939208984375,-0.028802688598632813,-27.048,-0.183451171875,-0.000773040771484375,119.596,,
qwen3-32B,13,0.203125,Hallucinations,0.67772265625,0.0032400054931640623,-10.598625,0.03795401000976562,0.030265380859375,-12.931,-0.0632080078125,0.081541015625,117.06,,
qwen3-32B,13,0.203125,Impossible,0.60546875,0.003433380126953125,-2.41575390625,0.093608642578125,0.0925947265625,-16.9435,-0.10608203125,0.0687734375,118.368,,
qwen3-32B,14,0.21875,Factual,0.38715625,0.00273858642578125,-6.0233671875,0.028510009765625,0.0501572265625,-16.5535,-0.1607802734375,0.0205274658203125,128.356,9.657,0.010847412109375
qwen3-32B,14,0.21875,Hallucinations,0.44545703125,0.0024793701171875,3.1452578125,0.10976953125,0.093140625,-1.2158984375,-0.023943359375,0.09125,127.368,9.638,0.0141337890625
qwen3-32B,14,0.21875,Impossible,0.41865625,0.0025293731689453123,13.684375,0.1771953125,0.16503515625,-4.7792421875,-0.06424847412109375,0.090251953125,129.736,9.3675,0.0206025390625
qwen3-32B,15,0.234375,Factual,0.4568203125,0.0021982421875,0.64403515625,0.03405126953125,0.03263623046875,-24.8515,-0.217734375,-0.0952744140625,138.12,,
qwen3-32B,15,0.234375,Hallucinations,0.47874609375,0.0022820777893066404,10.5915,0.125078125,0.07194921875,-8.336,-0.07228515625,-0.0274150390625,136.136,,
qwen3-32B,15,0.234375,Impossible,0.44451171875,0.002543060302734375,21.59275,0.2077109375,0.11005078125,-12.235,-0.104453125,-0.028424102783203124,140.72,,
qwen3-32B,16,0.25,Factual,0.41791796875,0.00471563720703125,2.59292578125,0.03314084625244141,0.008359207153320312,-26.9735,-0.221546875,-0.027813720703125,141.728,9.2635,0.01701953125
qwen3-32B,16,0.25,Hallucinations,0.435140625,0.0036749420166015626,12.726,0.128421875,0.0296868896484375,-10.52675,-0.0728828125,-0.001415802001953125,139.544,9.355,0.0143232421875
qwen3-32B,16,0.25,Impossible,0.386359375,0.004206634521484375,23.758,0.21398046875,0.0527822265625,-13.95125,-0.100796875,0.004639816284179687,144.496,9.0675,0.01885595703125
qwen3-32B,17,0.265625,Factual,0.57602734375,0.011553466796875,-3.16031640625,-0.018457489013671877,-0.0442056884765625,-29.152,-0.2394140625,-0.0803759765625,142.096,,
qwen3-32B,17,0.265625,Hallucinations,0.62685546875,0.009633529663085937,8.635,0.083033203125,0.006591018676757813,-10.93825,-0.086107421875,-0.01407623291015625,139.48,,
qwen3-32B,17,0.265625,Impossible,0.58498828125,0.0125821533203125,20.09375,0.1756484375,0.03862872314453125,-14.105,-0.1081875,-0.01608795166015625,144.32,,
qwen3-32B,18,0.28125,Factual,0.48041796875,0.0037905120849609374,-8.1325625,-0.04629000854492187,-0.0547314453125,-31.626,-0.24653125,-0.08494873046875,145.96,8.9265,0.0252021484375
qwen3-32B,18,0.28125,Hallucinations,0.5027578125,0.00359661865234375,4.9630625,0.06253271484375,-0.006125213623046875,-11.997,-0.088375,-0.015006378173828125,142.888,8.9305,0.04511328125
qwen3-32B,18,0.28125,Impossible,0.4650625,0.003884490966796875,16.442375,0.154587890625,0.024310836791992186,-15.24425,-0.111994140625,-0.01555926513671875,147.424,8.5685,0.05684619140625
qwen3-32B,19,0.296875,Factual,0.5943828125,0.004049423217773437,-16.29675,-0.0872889404296875,-0.11152734375,-36.45,-0.25086328125,-0.13659765625,153.472,,
qwen3-32B,19,0.296875,Hallucinations,0.6496875,0.0030054855346679688,-1.07650390625,0.02722698974609375,-0.052093017578125,-14.401,-0.0869208984375,-0.0589365234375,149.752,,
qwen3-32B,19,0.296875,Impossible,0.5791484375,0.0036495361328125,11.41928125,0.11882470703125,-0.0025489501953125,-17.298,-0.107779296875,-0.05529296875,153.856,,
qwen3-32B,20,0.3125,Factual,0.45340625,0.0008671875,-22.95775,-0.11333544921875,-0.0881591796875,-41.252,-0.26001171875,-0.1085029296875,160.688,7.3705,0.1353349609375
qwen3-32B,20,0.3125,Hallucinations,0.4958359375,0.0007889976501464843,-4.6464765625,0.009748870849609376,-0.008850006103515625,-15.8695,-0.09088671875,-0.004190544128417969,156.24,6.714,0.24905078125
qwen3-32B,20,0.3125,Impossible,0.4679453125,0.0009627685546875,9.4333125,0.104098876953125,0.04689111328125,-17.8705,-0.104728515625,0.002571929931640625,160.36,6.8085,0.19228515625
qwen3-32B,21,0.328125,Factual,0.443765625,0.0019217910766601563,-37.34,-0.17466796875,-0.13448046875,-46.888,-0.2906328125,-0.09808984375,163.88,,
qwen3-32B,21,0.328125,Hallucinations,0.49028125,0.0016521759033203125,-16.447,-0.03356597900390625,-0.0599951171875,-18.788,-0.1015234375,0.001754730224609375,158.52,,
qwen3-32B,21,0.328125,Impossible,0.44595703125,0.0019216461181640625,-2.131390625,0.06561572265625,-0.014300048828125,-20.7345,-0.113490234375,0.006008285522460938,160.672,,
qwen3-32B,22,0.34375,Factual,0.5804375,0.00246142578125,-36.065,-0.17740234375,-0.06410546875,-45.414,-0.2752578125,-0.09882421875,167.456,7.48325,0.0512919921875
qwen3-32B,22,0.34375,Hallucinations,0.58648046875,0.00201239013671875,-14.194,-0.02859808349609375,-0.010592498779296876,-15.7195,-0.076744140625,-0.01809246826171875,162.48,7.51175,0.07991796875
qwen3-32B,22,0.34375,Impossible,0.57247265625,0.002507354736328125,0.820421875,0.076471435546875,0.020967636108398437,-18.2765,-0.0909365234375,-0.0277265625,164.992,7.25725,0.0776435546875
qwen3-32B,23,0.359375,Factual,0.467796875,0.002531097412109375,-38.545,-0.181890625,-0.09237109375,-47.046,-0.288390625,-0.080822265625,172.144,,
qwen3-32B,23,0.359375,Hallucinations,0.5079609375,0.003228363037109375,-15.23625,-0.03225927734375,-0.03050933837890625,-15.699,-0.0855791015625,-0.0034252777099609377,166.984,,
qwen3-32B,23,0.359375,Impossible,0.48038671875,0.0033744735717773436,0.847671875,0.07008929443359375,0.01736297607421875,-17.7465,-0.098384765625,1.508331298828125e-05,169.488,,
qwen3-32B,24,0.375,Factual,0.4093125,0.0008296318054199219,-38.131,-0.177828125,-0.075578125,-44.553,-0.254140625,-0.076396484375,174.632,6.676,0.1033125
qwen3-32B,24,0.375,Hallucinations,0.50449609375,0.0007369499206542969,-14.16675,-0.026274658203125,-0.027600830078125,-12.19625,-0.04870614624023437,-0.01348260498046875,170.24,6.5945,0.1166953125
qwen3-32B,24,0.375,Impossible,0.46534765625,0.0009716873168945313,2.915515625,0.07714404296875,0.018500213623046876,-14.1485,-0.062345703125,-0.0098548583984375,172.4,6.19375,0.13832421875
qwen3-32B,25,0.390625,Factual,0.4005546875,0.0006277313232421875,-33.6245,-0.167767578125,-0.0773759765625,-38.282,-0.23587890625,-0.07076458740234375,172.816,,
qwen3-32B,25,0.390625,Hallucinations,0.512625,0.0006307220458984375,-9.256140625,-0.0148763427734375,-0.024813018798828124,-5.4044453125,-0.027541015625,-0.00646600341796875,169.904,,
qwen3-32B,25,0.390625,Impossible,0.468015625,0.0007634658813476563,8.754203125,0.09587646484375,0.016477935791015624,-6.85265625,-0.03658395385742187,-0.006595306396484375,172.104,,
qwen3-32B,26,0.40625,Factual,0.354103515625,0.0004670848846435547,-35.936,-0.1895546875,-0.0907861328125,-34.3105,-0.22777734375,-0.05868115234375,173.048,6.52975,0.097703125
qwen3-32B,26,0.40625,Hallucinations,0.4098828125,0.0005010929107666015,-11.02446875,-0.0344901123046875,-0.03576416015625,-0.3459375,-0.016388427734375,0.019164398193359376,171.392,5.971,0.18892578125
qwen3-32B,26,0.40625,Impossible,0.36274609375,0.0005135002136230468,8.0471875,0.08304541015625,0.0103466796875,-2.034921875,-0.025975738525390625,0.0164581298828125,172.376,5.720625,0.2003984375
qwen3-32B,27,0.421875,Factual,0.475765625,0.002857475280761719,-31.6365,-0.20419921875,-0.10181494140625,-27.5258125,-0.21384375,-0.1078212890625,171.464,,
qwen3-32B,27,0.421875,Hallucinations,0.49030078125,0.0029043502807617185,-4.2583515625,-0.042121116638183596,-0.02623101806640625,8.937640625,0.003247100830078125,-0.009775718688964844,171.576,,
qwen3-32B,27,0.421875,Impossible,0.45936328125,0.0032332305908203125,15.65034375,0.080735595703125,0.02214007568359375,7.9718515625,-0.00279962158203125,-0.0023883056640625,172.416,,
qwen3-32B,28,0.4375,Factual,0.39868359375,0.0009357185363769531,-37.588,-0.23758984375,-0.109650390625,-29.3205625,-0.23346484375,-0.07526290893554688,178.016,5.172,0.1800546875
qwen3-32B,28,0.4375,Hallucinations,0.38958203125,0.0010828857421875,-7.528234375,-0.0679581298828125,-0.0212447509765625,10.009625,-0.01253662109375,0.037190673828125,177.952,4.9435,0.237765625
qwen3-32B,28,0.4375,Impossible,0.3462890625,0.0010265274047851563,13.016765625,0.05869482421875,0.02587574768066406,9.327671875,-0.011445068359375,0.03422674560546875,177.944,4.68625,0.2542265625
qwen3-32B,29,0.453125,Factual,0.31155859375,0.0011275177001953125,-49.221,-0.260515625,-0.140828125,-38.0985,-0.23344921875,-0.07756005859375,190.92,,
qwen3-32B,29,0.453125,Hallucinations,0.31127734375,0.001050121307373047,-16.758625,-0.08727099609375,-0.0516884765625,4.376890625,-0.006628662109375,0.03502392578125,189.4,,
qwen3-32B,29,0.453125,Impossible,0.279326171875,0.0016192131042480468,5.50721875,0.041766845703125,0.0018571624755859375,3.7499453125,-0.0044771728515625,0.0296754150390625,188.104,,
qwen3-32B,30,0.46875,Factual,0.2125166015625,0.009075912475585937,-53.389,-0.2595390625,-0.07742291259765625,-39.751,-0.22137890625,-0.06673291015625,191.76,5.32175,0.159458984375
qwen3-32B,30,0.46875,Hallucinations,0.225984375,0.008060821533203125,-20.78,-0.08869921875,-0.0258685302734375,2.798015625,-2.459716796875e-05,-0.0007733306884765625,190.0,5.37675,0.165640625
qwen3-32B,30,0.46875,Impossible,0.222693359375,0.009032684326171875,1.15628125,0.0343414306640625,-0.0034175643920898438,2.07171875,0.001084869384765625,-0.007696426391601562,187.712,5.67,0.134375
qwen3-32B,31,0.484375,Factual,0.310361328125,0.003534515380859375,-53.432,-0.2771328125,0.00214715576171875,-42.61,-0.23175,0.02990338134765625,190.656,,
qwen3-32B,31,0.484375,Hallucinations,0.338865234375,0.003266510009765625,-22.9955,-0.104626953125,-0.0193828125,-2.5124375,-0.0070985107421875,0.008143983840942382,187.856,,
qwen3-32B,31,0.484375,Impossible,0.29671875,0.0033011474609375,-2.759609375,0.01083984375,-0.03156298828125,-4.1535625,-0.013185569763183594,0.0012033615112304688,186.208,,
qwen3-32B,32,0.5,Factual,0.48240234375,0.0019832000732421876,-54.564,-0.2859453125,0.0450078125,-42.704,-0.258296875,0.06566357421875,189.896,6.99125,0.064599609375
qwen3-32B,32,0.5,Hallucinations,0.5096640625,0.0019720687866210938,-26.005,-0.119451171875,0.0405009765625,-4.836875,-0.037759063720703125,0.065890625,186.8,6.90525,0.086802734375
qwen3-32B,32,0.5,Impossible,0.4914375,0.00243060302734375,-6.87334375,-0.000907806396484375,0.032208984375,-6.739484375,-0.04390283203125,0.0529716796875,184.872,7.00975,0.078103515625
qwen3-32B,33,0.515625,Factual,0.4698828125,0.01771075439453125,-49.306,-0.27365625,0.025633880615234375,-47.152,-0.232953125,0.01919765853881836,187.744,,
qwen3-32B,33,0.515625,Hallucinations,0.49186328125,0.019189208984375,-22.341,-0.0977724609375,0.035193359375,-11.201,-0.002924224853515625,0.0456728515625,183.552,,
qwen3-32B,33,0.515625,Impossible,0.48312890625,0.01877423095703125,-5.107,0.02211248779296875,0.0330625,-14.025125,-0.0168924560546875,0.028838134765625,183.888,,
qwen3-32B,34,0.53125,Factual,0.63885546875,0.002814605712890625,-47.864,-0.25939453125,-0.03583935546875,-50.85,-0.23262109375,-0.02849017333984375,189.176,6.9245,0.0801171875
qwen3-32B,34,0.53125,Hallucinations,0.667046875,0.003156524658203125,-20.51075,-0.089154296875,0.016558883666992187,-14.0705,-0.005364288330078125,0.03953759765625,184.08,7.266,0.0655615234375
qwen3-32B,34,0.53125,Impossible,0.6240234375,0.0033658447265625,-3.09284375,0.025678619384765625,0.0480224609375,-17.542,-0.025121826171875,0.03020751953125,185.536,7.2285,0.062326171875
qwen3-32B,35,0.546875,Factual,0.749703125,0.008738525390625,-51.988,-0.23729296875,-0.05647454833984375,-55.091,-0.2489296875,-0.0311080322265625,189.896,,
qwen3-32B,35,0.546875,Hallucinations,0.7651640625,0.0076612548828125,-23.5705,-0.0741806640625,0.01141339111328125,-16.94225,-0.0285091552734375,0.056060791015625,183.76,,
qwen3-32B,35,0.546875,Impossible,0.809796875,0.01163299560546875,-5.290646484375,0.034458984375,0.05697900390625,-20.3305,-0.048489990234375,0.0508974609375,185.56,,
qwen3-32B,36,0.5625,Factual,0.54880859375,0.0039092559814453125,-55.526,-0.2397734375,-0.036126953125,-52.936,-0.241296875,-0.03797406005859375,188.424,6.88375,0.09228125
qwen3-32B,36,0.5625,Hallucinations,0.5738828125,0.0036740875244140624,-27.583,-0.0731142578125,0.006909194946289062,-15.033875,-0.015234619140625,0.02413177490234375,182.504,6.776,0.12364453125
qwen3-32B,36,0.5625,Impossible,0.5545625,0.004414718627929687,-8.9330546875,0.03665093994140625,0.04172589111328125,-18.6165,-0.0353212890625,0.016850128173828124,183.032,7.01225,0.083095703125
qwen3-32B,37,0.578125,Factual,0.7545234375,0.0010871429443359375,-53.836,-0.2301875,-0.05669189453125,-54.61,-0.20814453125,-0.037009765625,183.32,,
qwen3-32B,37,0.578125,Hallucinations,0.77496875,0.0009815597534179688,-28.125,-0.0759794921875,-0.03230322265625,-19.26825,0.002398193359375,0.00161346435546875,177.088,,
qwen3-32B,37,0.578125,Impossible,0.742359375,0.0012152328491210937,-11.0370703125,0.029512451171875,-0.026328369140625,-23.4515,-0.019562744140625,-0.02247412109375,178.088,,
qwen3-32B,38,0.59375,Factual,0.67590625,0.0021092529296875,-48.64,-0.240859375,-0.06308447265625,-50.032,-0.21378515625,-0.04737677001953125,182.584,7.76025,0.05924951171875
qwen3-32B,38,0.59375,Hallucinations,0.7604765625,0.0021985321044921875,-23.954,-0.081865234375,-0.0223375244140625,-15.945875,0.000807861328125,0.0150596923828125,177.648,7.94675,0.0453974609375
qwen3-32B,38,0.59375,Impossible,0.7486171875,0.00279791259765625,-7.897921875,0.02478173828125,-0.007232818603515625,-20.526,-0.025517578125,-0.0019975433349609375,178.976,7.89275,0.051369140625
qwen3-32B,39,0.609375,Factual,0.6869921875,0.0038275833129882814,-40.769,-0.2351484375,-0.052524169921875,-49.067,-0.2347109375,-0.0742255859375,195.152,,
qwen3-32B,39,0.609375,Hallucinations,0.740453125,0.00364471435546875,-14.491,-0.0698466796875,0.010542503356933594,-13.639625,-0.01498944091796875,0.010587127685546874,190.696,,
qwen3-32B,39,0.609375,Impossible,0.7095859375,0.0048345947265625,1.37259765625,0.0325147705078125,0.03582421875,-17.832,-0.036791259765625,-0.00165625,193.6,,
qwen3-32B,40,0.625,Factual,0.631234375,0.0007491569519042969,-32.438,-0.2232421875,-0.041916015625,-52.73,-0.23655078125,-0.05865643310546875,193.904,7.499,0.0783388671875
qwen3-32B,40,0.625,Hallucinations,0.7104453125,0.0006091842651367187,-7.09202734375,-0.048754638671875,-0.0016953277587890626,-17.789,-0.0056622314453125,0.0062158203125,188.776,7.71525,0.06824609375
qwen3-32B,40,0.625,Impossible,0.6821015625,0.0008432960510253906,8.9938125,0.054926513671875,0.02437939453125,-22.658,-0.0326517333984375,-0.00597003173828125,194.248,7.543,0.068384765625
qwen3-32B,41,0.640625,Factual,0.8163125,0.002670249938964844,-32.586,-0.2413359375,-0.09381219482421875,-53.554,-0.27478125,-0.103177734375,199.824,,
qwen3-32B,41,0.640625,Hallucinations,0.904125,0.00206976318359375,-5.221859375,-0.067804443359375,-0.015124069213867188,-15.91875,-0.03817681884765625,-0.0046519775390625,194.288,,
qwen3-32B,41,0.640625,Impossible,0.82875,0.0033315582275390623,11.8916875,0.0446419677734375,0.01217108154296875,-21.2515,-0.0600032958984375,-0.02873992919921875,200.168,,
qwen3-32B,42,0.65625,Factual,0.829015625,0.00103594970703125,-34.079,-0.25718359375,-0.08107272338867187,-57.954,-0.29521875,-0.05992626953125,198.416,6.82625,0.119736328125
qwen3-32B,42,0.65625,Hallucinations,0.9508828125,0.0010037193298339845,-7.0645625,-0.078715087890625,-0.0261015625,-20.377,-0.05052740478515625,0.0084490966796875,191.912,7.4965,0.0789697265625
qwen3-32B,42,0.65625,Impossible,0.89828125,0.0010916824340820312,10.94978125,0.036138427734375,0.008393218994140625,-25.5875,-0.07486962890625,0.0004584808349609375,198.432,7.0285,0.100876953125
qwen3-32B,43,0.671875,Factual,0.909125,0.003236602783203125,-41.602,-0.25769140625,-0.1220859375,-65.068,-0.3024765625,-0.09073828125,197.976,,
qwen3-32B,43,0.671875,Hallucinations,1.003078125,0.002287712097167969,-13.304,-0.0824185791015625,-0.04243505859375,-25.17,-0.061089111328125,0.019922760009765624,189.992,,
qwen3-32B,43,0.671875,Impossible,0.9504765625,0.003041168212890625,5.87259375,0.040394775390625,-0.0038651885986328125,-31.37,-0.082376953125,-0.009351898193359375,196.576,,
qwen3-32B,44,0.6875,Factual,0.8758046875,0.0016333770751953125,-41.896,-0.260125,-0.104697265625,-48.586,-0.2808515625,-0.038630035400390624,206.624,3.748,0.55106640625
qwen3-32B,44,0.6875,Hallucinations,0.992515625,0.0011678619384765626,-13.7086875,-0.085198974609375,-0.02997222900390625,-7.118078125,-0.03056158447265625,0.066486083984375,202.992,6.01575,0.21792578125
qwen3-32B,44,0.6875,Impossible,0.9055546875,0.0013082466125488282,8.736546875,0.042224609375,0.03526434326171875,-14.144375,-0.0605721435546875,0.037406494140625,206.28,5.90075,0.204203125
qwen3-32B,45,0.703125,Factual,1.045203125,0.0005752391815185547,-36.68,-0.2301484375,-0.110833984375,-46.6,-0.25658984375,-0.0848232421875,223.584,,
qwen3-32B,45,0.703125,Hallucinations,1.2387578125,0.0004807586669921875,-5.71440625,-0.05035296630859375,-0.0264571533203125,-0.621828125,0.00936907958984375,0.02632965087890625,221.496,,
qwen3-32B,45,0.703125,Impossible,1.0953984375,0.0005840835571289063,21.554375,0.091904296875,0.04851895141601562,-7.3975625,-0.024517333984375,0.009536376953125,226.488,,
qwen3-32B,46,0.71875,Factual,1.1560859375,0.0015139541625976563,-41.904,-0.234015625,-0.1284375,-61.596,-0.292140625,-0.14394140625,231.88,4.985875,0.282201171875
qwen3-32B,46,0.71875,Hallucinations,1.2374296875,0.0011011123657226562,-7.68903125,-0.049072509765625,-0.03300871276855469,-11.797828125,-0.0216317138671875,-0.0223297119140625,226.576,5.933125,0.13744140625
qwen3-32B,46,0.71875,Impossible,1.1410078125,0.0014554519653320313,21.907375,0.1045799560546875,0.020445693969726564,-17.72875,-0.04883297729492188,-0.03558203125,235.056,5.058875,0.199767578125
qwen3-32B,47,0.734375,Factual,0.990078125,0.0012402572631835937,-56.943,-0.242171875,-0.147263671875,-73.448,-0.3125390625,-0.13409375,252.832,,
qwen3-32B,47,0.734375,Hallucinations,1.1695390625,0.0010836219787597656,-19.77525,-0.05227374267578125,-0.058173095703125,-18.06275,-0.03217254638671875,-0.004859588623046875,246.336,,
qwen3-32B,47,0.734375,Impossible,1.0147890625,0.0011979103088378905,15.37259375,0.10649951171875,0.0293974609375,-24.9165,-0.061138671875,-0.02557672119140625,253.76,,
qwen3-32B,48,0.75,Factual,1.236375,0.0005871849060058593,-57.776,-0.23826171875,-0.132671875,-97.076,-0.3245,-0.14713671875,282.608,4.03284375,0.27773046875
qwen3-32B,48,0.75,Hallucinations,1.346,0.0005382957458496093,-15.788125,-0.049198394775390626,-0.0416314697265625,-33.842,-0.03620318603515625,-0.017187171936035157,272.68,3.617375,0.35925
qwen3-32B,48,0.75,Impossible,1.2339140625,0.0007788600921630859,26.4345,0.12803125,0.03752096557617188,-41.111,-0.06100634765625,-0.0464638671875,286.88,3.00478125,0.401
qwen3-32B,49,0.765625,Factual,1.228609375,0.0008906993865966797,-59.393,-0.252607421875,-0.16015625,-126.68,-0.3595859375,-0.20225,316.192,,
qwen3-32B,49,0.765625,Hallucinations,1.340890625,0.0007446708679199219,-11.57375,-0.06216098022460938,-0.05810888671875,-54.354,-0.06572802734375,-0.06277734375,301.392,,
