layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
0,neuron_activation,Impossible_vs_Factual,5968,0.515172004699707,-0.004059108905494213,-0.006465924438089132,,
0,neuron_activation,Impossible_vs_Factual,961,0.5062175989151001,-0.0016981750959530473,-0.004292060621082783,,
0,neuron_activation,Impossible_vs_Factual,10205,0.5001407265663147,-0.018379032611846924,-0.02957235276699066,,
0,neuron_activation,Impossible_vs_Factual,6675,0.45475006103515625,-0.006612705532461405,-0.011597073636949062,,
0,neuron_activation,Impossible_vs_Factual,5036,0.4514888823032379,-0.008715739473700523,-0.01497623324394226,,
0,neuron_activation,Impossible_vs_Factual,22658,0.44220754504203796,-0.00313349231146276,-0.008565639145672321,,
0,neuron_activation,Impossible_vs_Factual,11515,0.4421088695526123,-0.001609151135198772,-0.0068834819830954075,,
0,neuron_activation,Impossible_vs_Factual,22964,0.44100114703178406,-0.006460144184529781,-0.012505900114774704,,
0,neuron_activation,Impossible_vs_Factual,9950,0.44019970297813416,-0.02081979624927044,-0.03267194330692291,,
0,neuron_activation,Impossible_vs_Factual,21336,0.43768084049224854,0.0034103880170732737,0.000697982613928616,,
0,neuron_activation,Hallucinations_vs_Factual,10205,0.5542334318161011,-0.016929475590586662,-0.02957235276699066,,
0,neuron_activation,Hallucinations_vs_Factual,597,0.5497726202011108,-0.05493969842791557,-0.07045873999595642,,
0,neuron_activation,Hallucinations_vs_Factual,22023,0.5483152866363525,-0.0028404593467712402,-0.005857815966010094,,
0,neuron_activation,Hallucinations_vs_Factual,12935,0.5387268662452698,-0.005741854663938284,-0.012152322567999363,,
0,neuron_activation,Hallucinations_vs_Factual,11515,0.5282232761383057,-0.00034582227817736566,-0.0068834819830954075,,
0,neuron_activation,Hallucinations_vs_Factual,19424,0.5115483999252319,-0.003142840228974819,-0.006319042760878801,,
0,neuron_activation,Hallucinations_vs_Factual,12243,0.49704593420028687,-0.04735853150486946,-0.07108717411756516,,
0,neuron_activation,Hallucinations_vs_Factual,5036,0.49132081866264343,-0.008020441979169846,-0.01497623324394226,,
0,neuron_activation,Hallucinations_vs_Factual,2217,0.49115365743637085,0.1732572615146637,0.016121063381433487,,
0,neuron_activation,Hallucinations_vs_Factual,3905,0.4803006052970886,2.118349766533356e-05,-0.004587959963828325,,
1,neuron_activation,Impossible_vs_Factual,8676,0.4708859324455261,-0.0025171167217195034,-0.003899017348885536,,
1,neuron_activation,Impossible_vs_Factual,16633,0.4568870961666107,-0.007438033819198608,-0.01226794347167015,,
1,neuron_activation,Impossible_vs_Factual,15297,0.4548111855983734,-0.0028419431764632463,-0.004445838276296854,,
1,neuron_activation,Impossible_vs_Factual,5675,0.44990459084510803,-0.002284546149894595,-0.003076025051996112,,
1,neuron_activation,Impossible_vs_Factual,23300,0.4496673047542572,0.0007592140464112163,0.00021684521925635636,,
1,neuron_activation,Impossible_vs_Factual,22763,0.4491894841194153,0.0026573361828923225,0.001504543237388134,,
1,neuron_activation,Impossible_vs_Factual,16436,0.44753992557525635,-0.0137498639523983,-0.022304020822048187,,
1,neuron_activation,Impossible_vs_Factual,22461,0.4413124620914459,-0.0029045329429209232,-0.0036126708146184683,,
1,neuron_activation,Impossible_vs_Factual,7752,0.43978041410446167,0.00211520167067647,-6.230828148545697e-05,,
1,neuron_activation,Impossible_vs_Factual,16892,0.43851956725120544,-0.00037088870885781944,-0.0013611342292279005,,
1,neuron_activation,Hallucinations_vs_Factual,12028,0.5555951595306396,0.006095538381487131,-0.0012917438289150596,,
1,neuron_activation,Hallucinations_vs_Factual,10112,0.5481944680213928,-0.027969084680080414,-0.05804310739040375,,
1,neuron_activation,Hallucinations_vs_Factual,24491,0.545106828212738,-0.0009652093285694718,-0.0020796137396246195,,
1,neuron_activation,Hallucinations_vs_Factual,22134,0.5389719009399414,-0.002672324888408184,-0.0039065079763531685,,
1,neuron_activation,Hallucinations_vs_Factual,5046,0.5382525324821472,0.007324188947677612,0.0012876710388809443,,
1,neuron_activation,Hallucinations_vs_Factual,9265,0.5382522940635681,-0.0008629324729554355,-0.0017035884084179997,,
1,neuron_activation,Hallucinations_vs_Factual,7345,0.5377501249313354,-0.04918929561972618,-0.11874610185623169,,
1,neuron_activation,Hallucinations_vs_Factual,1453,0.5319096446037292,-0.0063683451153337955,-0.010361955501139164,,
1,neuron_activation,Hallucinations_vs_Factual,11264,0.5193461775779724,-0.025805767625570297,-0.03865112364292145,,
1,neuron_activation,Hallucinations_vs_Factual,3073,0.5119745135307312,-0.0026198076084256172,-0.005000382661819458,,
2,neuron_activation,Impossible_vs_Factual,21964,0.5164349675178528,0.0035873879678547382,0.001958762761205435,,
2,neuron_activation,Impossible_vs_Factual,7072,0.46299341320991516,-0.000645281805191189,-0.0037217175122350454,,
2,neuron_activation,Impossible_vs_Factual,24440,0.44968128204345703,0.005292071960866451,0.002447086153551936,,
2,neuron_activation,Impossible_vs_Factual,12987,0.4468410015106201,0.0027245108503848314,0.0017071838956326246,,
2,neuron_activation,Impossible_vs_Factual,8571,0.4439363181591034,0.007725951261818409,0.0049551078118383884,,
2,neuron_activation,Impossible_vs_Factual,6929,0.44314754009246826,-0.0027165617793798447,-0.008424664847552776,,
2,neuron_activation,Impossible_vs_Factual,5454,0.4424913823604584,-0.0012862796429544687,-0.0023913620971143246,,
2,neuron_activation,Impossible_vs_Factual,15144,0.44224491715431213,0.026533961296081543,0.011532540433108807,,
2,neuron_activation,Impossible_vs_Factual,15158,0.4400278627872467,-0.0005114764790050685,-0.006577796768397093,,
2,neuron_activation,Impossible_vs_Factual,2988,0.4317871332168579,-0.005049215164035559,-0.008388971909880638,,
2,neuron_activation,Hallucinations_vs_Factual,2988,0.5985007286071777,-0.0036072656512260437,-0.008388971909880638,,
2,neuron_activation,Hallucinations_vs_Factual,15851,0.5497696399688721,0.0013981354422867298,-0.002444677986204624,,
2,neuron_activation,Hallucinations_vs_Factual,5053,0.5453630685806274,-0.0006395227974280715,-0.001378268119879067,,
2,neuron_activation,Hallucinations_vs_Factual,11108,0.5337744355201721,0.0003280832024756819,-0.0005937430541962385,,
2,neuron_activation,Hallucinations_vs_Factual,12512,0.5040248036384583,-0.004226848017424345,-0.008411550894379616,,
2,neuron_activation,Hallucinations_vs_Factual,10948,0.49761927127838135,0.0180019773542881,0.007887773215770721,,
2,neuron_activation,Hallucinations_vs_Factual,15158,0.49322542548179626,0.0009243173990398645,-0.006577796768397093,,
2,neuron_activation,Hallucinations_vs_Factual,10312,0.4781825840473175,0.003155067563056946,-0.0019480388145893812,,
2,neuron_activation,Hallucinations_vs_Factual,5454,0.47276484966278076,-0.0012336153304204345,-0.0023913620971143246,,
