,step,layer,boundary,norm,boundary_entropy,max_prob,fisher,hessian,jacobian,grad_block,grad_align,vocab_align
0,2000,0,2_Impossible,2.502366,10.8125,2.1338462829589844e-05,0.11202620532466782,-0.0014734899521633075,29.375,-0.0010633616475388408,0.0,0.1806640625
1,2000,0,3_Hallucination,3.0049932,10.8125,2.1219253540039062e-05,0.12682274888302628,-0.0009536119214040341,33.125,0.0012238959316164255,0.0,0.203125
2,2000,2,2_Impossible,4.43952,10.8125,2.1219253540039062e-05,0.09571480615805138,-0.0036966571393368896,1.2236328125,-0.006386937573552132,0.0,0.2451171875
3,2000,2,3_Hallucination,5.1784043,10.8125,2.1338462829589844e-05,0.11287794530945436,0.0005095291752944186,1.2197265625,0.005079770984593779,0.0,0.2294921875
4,2000,4,2_Impossible,5.4169025,10.8125,2.1338462829589844e-05,0.08944451461054899,-0.0020643991093103895,1.1591796875,-0.0022777142003178596,0.0,0.302734375
5,2000,4,3_Hallucination,5.962748,10.8125,2.1338462829589844e-05,0.09996300166996003,0.0005955240325522821,1.1533203125,0.0009704037220217288,0.0,0.2431640625
6,2000,6,2_Impossible,5.6832623,10.8125,2.1457672119140625e-05,0.08363990843398886,-0.0018216593975045516,1.125,-0.004369160218629986,0.0,0.30859375
7,2000,6,3_Hallucination,6.3015203,10.8125,2.1457672119140625e-05,0.08429053956617642,0.0001661093046431085,1.125,0.008586153737269342,0.0,0.2275390625
8,2000,8,2_Impossible,6.095464,10.8125,2.1457672119140625e-05,0.07711681571184768,-0.0012953762755272067,1.109375,-0.00010395735444035381,0.0,0.3046875
9,2000,8,3_Hallucination,6.678859,10.8125,2.1338462829589844e-05,0.08034206124275631,-0.0004552939595065622,1.115234375,0.004228965844959021,0.0,0.2333984375
10,2000,10,2_Impossible,6.4053288,10.8125,2.1696090698242188e-05,0.07527272985096538,-0.002589832612311099,1.1083984375,0.009761273802723736,0.0,0.3046875
11,2000,10,3_Hallucination,6.9846053,10.8125,2.1338462829589844e-05,0.07729244649541657,0.00015168726023531535,1.111328125,0.006993995630182326,0.0,0.2294921875
12,2000,12,2_Impossible,6.7665286,10.8125,2.1457672119140625e-05,0.07149713176092892,-0.002136354794765212,1.109375,0.017904138891026378,0.0,0.31640625
13,2000,12,3_Hallucination,7.263582,10.8125,2.1576881408691406e-05,0.06415465813691518,-0.00046300439566824425,1.107421875,0.008655242156237364,0.0,0.240234375
14,2000,14,2_Impossible,7.0771117,10.8125,2.1457672119140625e-05,0.06415279977019084,-0.0010512265235244978,1.115234375,0.02102952473796904,0.0,0.328125
15,2000,14,3_Hallucination,7.5383124,10.8125,2.1576881408691406e-05,0.0620202744078768,0.0006218446521666103,1.0986328125,0.008801455842331052,0.0,0.251953125
16,2000,16,2_Impossible,7.4727435,10.8125,2.1457672119140625e-05,0.05583375934987441,-0.0007211489433738259,1.1044921875,0.022602573968470097,0.0,0.361328125
17,2000,16,3_Hallucination,7.9268384,10.8125,2.1576881408691406e-05,0.051454906670343456,-0.0005942212690572846,1.0947265625,0.01464735227636993,0.0,0.271484375
18,2000,18,2_Impossible,7.8330903,10.8125,2.1576881408691406e-05,0.05655388555772958,-0.0002684587095711093,1.1025390625,0.026557032484561205,0.0,0.373046875
19,2000,18,3_Hallucination,8.297453,10.8125,2.1457672119140625e-05,0.052739830022235694,-0.00010002974846905205,1.103515625,0.02069640241097659,0.0,0.2890625
20,2000,20,2_Impossible,8.421493,10.8125,2.1696090698242188e-05,0.04745980348296186,-0.00048662896046375835,1.109375,0.03556907526217401,0.0,0.41015625
21,2000,20,3_Hallucination,8.684837,10.8125,2.1457672119140625e-05,0.04766127996749996,-0.00042841466727346604,1.1025390625,0.0332590751349926,0.0,0.310546875
22,2000,22,2_Impossible,8.991353,10.8125,2.193450927734375e-05,0.040949447250316504,-0.0006849081804471977,1.1171875,0.04053371259942651,0.0,0.443359375
23,2000,22,3_Hallucination,9.111512,10.8125,2.1576881408691406e-05,0.03652636430020283,0.0006747996952171267,1.1064453125,0.03525772085413337,0.0,0.333984375
24,2000,24,2_Impossible,9.836863,10.8125,2.193450927734375e-05,0.036819348862818936,-0.00027679361681215116,1.12109375,0.041078205686062574,0.0,0.50390625
25,2000,24,3_Hallucination,9.641733,10.8125,2.1696090698242188e-05,0.03557984167858943,0.0003725474978577012,1.1171875,0.041101399809122086,0.0,0.361328125
26,2000,26,2_Impossible,10.778316,10.8125,2.2172927856445312e-05,0.03197405781445704,0.0006880024150030344,1.12890625,0.048218551091849804,0.0,0.54296875
27,2000,26,3_Hallucination,10.231306,10.8125,2.1696090698242188e-05,0.029743815360367742,0.0005084139818350476,1.1220703125,0.040724670980125666,0.0,0.38671875
28,2000,28,2_Impossible,11.944614,10.8125,2.2411346435546875e-05,0.021084181847658146,-0.00045624056951746065,1.1396484375,0.05311685800552368,0.0,0.57421875
29,2000,28,3_Hallucination,11.002829,10.8125,2.181529998779297e-05,0.012322436188120497,-0.0002523821193155151,1.1337890625,0.04436905309557915,0.0,0.4296875
30,2000,30,2_Impossible,13.770114,10.8125,2.2530555725097656e-05,0.007202744281850999,-0.00014396650171595414,1.189453125,0.06372805684804916,0.0,0.62890625
31,2000,30,3_Hallucination,12.230275,10.8125,2.205371856689453e-05,0.005258112473801132,0.0002480983713855464,1.181640625,0.04699724679812789,0.0,0.49609375
