,step,layer,boundary,norm,boundary_entropy,max_prob,fisher,hessian,jacobian,grad_block,grad_align,vocab_align
0,10000,0,2_Impossible,1.232109,10.8125,2.1576881408691406e-05,0.15129610657139972,-0.0004405168240582197,10.546875,0.006267379809287377,0.0,0.1708984375
1,10000,0,3_Hallucination,2.0122094,10.8125,2.1457672119140625e-05,0.1399791165435137,0.0020595730764523157,12.4296875,-0.007383371033938602,0.0,0.1904296875
2,10000,2,2_Impossible,2.8045683,10.8125,2.1457672119140625e-05,0.12784791998687345,9.121893204456041e-05,1.310546875,0.0076261050562607124,0.0,0.1787109375
3,10000,2,3_Hallucination,3.618018,10.8125,2.1219253540039062e-05,0.11784713891669087,0.0013091718009738238,1.306640625,0.0014524132711812854,0.0,0.1787109375
4,10000,4,2_Impossible,11.404926,10.8125,2.193450927734375e-05,0.11281965139508486,-0.0006373863254404805,1.1796875,0.018078275432344526,0.0,0.4140625
5,10000,4,3_Hallucination,9.154439,10.8125,2.1576881408691406e-05,0.11458596469817459,0.0005151287308579925,1.1806640625,0.009908578591421247,0.0,0.361328125
6,10000,6,2_Impossible,12.185436,10.8125,2.1696090698242188e-05,0.11232556870325636,-0.00022308641548912466,1.1298828125,0.013395386136835441,0.0,0.388671875
7,10000,6,3_Hallucination,9.821203,10.8125,2.1457672119140625e-05,0.10294738654881891,0.0012832478783412525,1.1455078125,0.0085164589836495,0.0,0.333984375
8,10000,8,2_Impossible,12.778264,10.8125,2.181529998779297e-05,0.10609547515113375,-0.0011601330991707025,1.1376953125,0.011547295813215896,0.0,0.369140625
9,10000,8,3_Hallucination,10.531399,10.8125,2.1338462829589844e-05,0.10199193380041403,0.0009879898690426602,1.1396484375,0.01601881644455716,0.0,0.3203125
10,10000,10,2_Impossible,13.588155,10.8125,2.1696090698242188e-05,0.10834843871928401,0.00068359899259842,1.1416015625,0.008327697578351945,0.0,0.3671875
11,10000,10,3_Hallucination,11.300828,10.8125,2.1457672119140625e-05,0.07893162705982457,0.00182315381294009,1.126953125,0.017336848191916943,0.0,0.32421875
12,10000,12,2_Impossible,14.534609,10.8125,2.1696090698242188e-05,0.07976066386830186,0.0007795949211713792,1.140625,6.84531987644732e-05,0.0,0.35546875
13,10000,12,3_Hallucination,12.249599,10.8125,2.1696090698242188e-05,0.08143193335200934,0.0005130096651587086,1.1318359375,0.010118859325302765,0.0,0.31640625
14,10000,14,2_Impossible,15.413767,10.8125,2.193450927734375e-05,0.09513368843507754,-0.00011721016752283493,1.13671875,0.0032468364224769175,0.0,0.349609375
15,10000,14,3_Hallucination,12.992246,10.8125,2.181529998779297e-05,0.07359057571312695,0.0009569386987428298,1.130859375,0.016403598128817976,0.0,0.326171875
16,10000,16,2_Impossible,16.64203,10.8125,2.193450927734375e-05,0.0812916263703656,-0.0002936175531766864,1.142578125,0.005388961988501251,0.0,0.369140625
17,10000,16,3_Hallucination,13.968691,10.8125,2.1696090698242188e-05,0.07800169002886558,-9.199222062200487e-07,1.1396484375,0.015499199915211648,0.0,0.33203125
18,10000,18,2_Impossible,18.25204,10.8125,2.2411346435546875e-05,0.06911108806062723,-0.0009701535451316675,1.15234375,0.01604769437108189,0.0,0.392578125
19,10000,18,3_Hallucination,14.910208,10.8125,2.193450927734375e-05,0.06466507543975157,0.0006304996236184899,1.150390625,0.01352718286216259,0.0,0.353515625
20,10000,20,2_Impossible,22.337172,10.8125,2.2649765014648438e-05,0.07239707933155405,-0.0002521969945973763,1.220703125,0.03455161303281784,0.0,0.455078125
21,10000,20,3_Hallucination,17.436024,10.8125,2.2530555725097656e-05,0.06634847854460627,0.0011399929478744999,1.19921875,0.02053228486329317,0.0,0.40234375
22,10000,22,2_Impossible,26.672583,10.8125,2.2530555725097656e-05,0.056477482063659774,-0.0007268082178505884,1.177734375,0.04369578789919615,0.0,0.51171875
23,10000,22,3_Hallucination,20.958796,10.8125,2.288818359375e-05,0.04307482068216662,0.00061773461888463,1.1728515625,0.030676271300762892,0.0,0.462890625
24,10000,24,2_Impossible,28.545141,10.8125,2.2649765014648438e-05,0.03860003635824353,-0.0009080673297067244,1.1826171875,0.058914232067763805,0.0,0.51171875
25,10000,24,3_Hallucination,22.52084,10.8125,2.276897430419922e-05,0.050199844864679107,0.0009728954913067627,1.173828125,0.04311196878552437,0.0,0.47265625
26,10000,26,2_Impossible,29.857086,10.8125,2.288818359375e-05,0.04058233585287123,-0.00024467345229072727,1.17578125,0.06091697234660387,0.0,0.486328125
27,10000,26,3_Hallucination,23.505417,10.8125,2.2649765014648438e-05,0.04272460386012426,0.0003888999501666567,1.1826171875,0.044943020679056644,0.0,0.451171875
28,10000,28,2_Impossible,32.240948,10.8125,2.3126602172851562e-05,0.03332386811813518,-0.0002730212726031582,1.2001953125,0.07263020984828472,0.0,0.46875
29,10000,28,3_Hallucination,25.186884,10.8125,2.288818359375e-05,0.026850193584120965,0.0003891380643331538,1.1962890625,0.05693007865920663,0.0,0.443359375
30,10000,30,2_Impossible,37.666824,10.8125,2.288818359375e-05,0.013261521777555683,1.7752381961744814e-05,1.337890625,0.09233482368290424,0.0,0.484375
31,10000,30,3_Hallucination,30.224438,10.8125,2.2411346435546875e-05,0.016997909334793723,0.0007248962228280926,1.330078125,0.05556856468319893,0.0,0.484375
