,step,layer,bucket,lid,isotropy,entropy
0,1000,0,1_Factual,12.551228393761043,0.21489831364403678,149.80917
1,1000,0,2_Impossible,14.919858724180106,0.3202176225770274,161.35689
2,1000,0,3_Hallucination,16.758259708295792,0.2628035157642471,162.89491
3,1000,2,1_Factual,14.189197373189478,0.2270043210228237,154.34117
4,1000,2,2_Impossible,16.068781115135526,0.3794333392702779,165.48256
5,1000,2,3_Hallucination,17.03895891384708,0.3690038589420463,166.06433
6,1000,4,1_Factual,14.40510269804751,0.23168845929842885,155.42638
7,1000,4,2_Impossible,16.2444997440616,0.40398907146682617,166.40883
8,1000,4,3_Hallucination,17.46831825889189,0.3829680939335271,167.15942
9,1000,6,1_Factual,14.40097389784357,0.2448299935178859,156.3918
10,1000,6,2_Impossible,16.52358816266433,0.41176276896425756,167.0751
11,1000,6,3_Hallucination,17.71968213268181,0.38736753909317806,168.08427
12,1000,8,1_Factual,14.67437473534072,0.2560049300445578,157.03459
13,1000,8,2_Impossible,16.661660185874798,0.4158252457566641,167.6302
14,1000,8,3_Hallucination,17.783084580469666,0.4006538527182577,168.63991
15,1000,10,1_Factual,14.80215465452104,0.2604237868795837,157.5099
16,1000,10,2_Impossible,17.114700269812,0.4212303265910371,168.03603
17,1000,10,3_Hallucination,17.883730425248157,0.3997650356098495,169.03712
18,1000,12,1_Factual,14.734967611594943,0.2694839766393319,157.85252
19,1000,12,2_Impossible,17.126236732933396,0.4375777599039453,168.31807
20,1000,12,3_Hallucination,17.844975628019803,0.4023188200030212,169.41331
21,1000,14,1_Factual,14.805734244496296,0.27686304410197987,158.14642
22,1000,14,2_Impossible,17.14405292937684,0.449239249917119,168.54504
23,1000,14,3_Hallucination,17.9420200468412,0.41207591740609534,169.689
24,1000,16,1_Factual,14.78828548504237,0.28014751037571484,158.33809
25,1000,16,2_Impossible,17.20338051043914,0.46325650505400234,168.65437
26,1000,16,3_Hallucination,17.958825453638177,0.4193250104836423,169.77618
27,1000,18,1_Factual,14.814111283952629,0.28489276391626317,158.31885
28,1000,18,2_Impossible,17.19280225043044,0.4736812217638136,168.51819
29,1000,18,3_Hallucination,17.94579185242514,0.415707799113534,169.67969
30,1000,20,1_Factual,14.593908904143207,0.2905285517251903,157.94011
31,1000,20,2_Impossible,16.905319967741463,0.4795093481216682,168.15265
32,1000,20,3_Hallucination,17.59120918220661,0.41710280317312587,169.24135
33,1000,22,1_Factual,14.381209186133379,0.3026469315175844,157.47063
34,1000,22,2_Impossible,16.98310666914855,0.49739242438870673,167.82365
35,1000,22,3_Hallucination,17.441169763146195,0.41787951636918935,168.73546
36,1000,24,1_Factual,14.088300098640651,0.3196266210299226,156.58522
37,1000,24,2_Impossible,16.81098244765873,0.5230299354398824,167.03352
38,1000,24,3_Hallucination,17.09574280415319,0.4290058486294094,167.81223
39,1000,26,1_Factual,13.774910685928548,0.35112838588871886,155.33228
40,1000,26,2_Impossible,16.532619700164148,0.560367304603414,165.84781
41,1000,26,3_Hallucination,16.62678794123354,0.47048140102028324,166.37456
42,1000,28,1_Factual,13.249514382588309,0.4103579722983016,153.5147
43,1000,28,2_Impossible,16.132505114554885,0.6242765116881243,164.13792
44,1000,28,3_Hallucination,15.805562022858659,0.5383484985082809,164.33308
45,1000,30,1_Factual,12.66117440520007,0.4670654618410712,150.86177
46,1000,30,2_Impossible,15.56688800735481,0.6799488335090821,161.59258
47,1000,30,3_Hallucination,14.953968485523228,0.594389966352738,161.38383
