,step,layer,boundary,norm,boundary_entropy,max_prob,fisher,hessian,jacobian,grad_block,grad_align,vocab_align
0,50000,0,2_Impossible,0.36442986,10.8125,2.1219253540039062e-05,0.30323874520604244,0.025458790213860483,1.4814453125,-0.0014135366363916546,0.0,0.158203125
1,50000,0,3_Hallucination,0.53487957,10.8125,2.1338462829589844e-05,0.4894471489363234,0.0020632485528076488,1.6279296875,-0.006843440787633881,0.0,0.1708984375
2,50000,2,2_Impossible,0.8860387,10.8125,2.1219253540039062e-05,0.22343406572598845,0.029090193965401915,1.353515625,0.011774819460697472,0.0,0.1845703125
3,50000,2,3_Hallucination,1.108284,10.8125,2.110004425048828e-05,0.21710631441315245,0.0036611349440763942,1.421875,-0.0012657938787015155,0.0,0.1708984375
4,50000,4,2_Impossible,4.220928,10.8125,2.193450927734375e-05,0.172376898344686,0.004754179237360136,1.2373046875,0.011867301363963634,0.0,0.25
5,50000,4,3_Hallucination,3.2332158,10.8125,2.110004425048828e-05,0.18046072787467646,0.002584068948199035,1.1953125,0.007986552314832807,0.0,0.2265625
6,50000,6,2_Impossible,5.637789,10.8125,2.205371856689453e-05,0.12915063012754033,-0.006091408734241605,1.17578125,0.005233097414020449,0.0,0.228515625
7,50000,6,3_Hallucination,4.0457945,10.8125,2.1338462829589844e-05,0.1532601051416773,-0.002147166488954335,1.1591796875,0.0030021777492947876,0.0,0.2177734375
8,50000,8,2_Impossible,6.065278,10.8125,2.193450927734375e-05,0.14151861063846174,0.0009954708711165997,1.107421875,0.009015118921524845,0.0,0.2314453125
9,50000,8,3_Hallucination,4.2706957,10.8125,2.1457672119140625e-05,0.14146392724224066,-0.0018841343418243483,1.095703125,0.0070490065845660865,0.0,0.2041015625
10,50000,10,2_Impossible,6.645068,10.8125,2.2172927856445312e-05,0.13739888021780342,-0.0004883205014096453,1.09765625,0.017452391795814037,0.0,0.2373046875
11,50000,10,3_Hallucination,4.5589266,10.8125,2.1696090698242188e-05,0.13517245477849976,-0.002817680581538505,1.0751953125,0.001429585856385529,0.0,0.2099609375
12,50000,12,2_Impossible,7.0404854,10.8125,2.2292137145996094e-05,0.11048377083974449,0.0011224552260438803,1.09765625,0.02196206001099199,0.0,0.2099609375
13,50000,12,3_Hallucination,4.7358513,10.8125,2.1219253540039062e-05,0.09961846447588123,-0.00016626499492370078,1.0751953125,-0.004628871713066474,0.0,0.1953125
14,50000,14,2_Impossible,7.4939604,10.8125,2.2649765014648438e-05,0.10510772886462764,0.004885943359364109,1.076171875,0.02794923249166459,0.0,0.2041015625
15,50000,14,3_Hallucination,4.883905,10.8125,2.1576881408691406e-05,0.11484557037378426,-0.0013992058433096458,1.06640625,0.0008868767763487995,0.0,0.1943359375
16,50000,16,2_Impossible,8.261826,10.8125,2.276897430419922e-05,0.08126168573520406,0.0006878431916632209,1.0888671875,0.03463520505465567,0.0,0.2294921875
17,50000,16,3_Hallucination,5.258114,10.8125,2.1457672119140625e-05,0.11440957086644486,-1.3093101420107587e-05,1.0556640625,0.007975267188157886,0.0,0.20703125
18,50000,18,2_Impossible,8.8377695,10.8125,2.288818359375e-05,0.09118273498762608,0.002445501687144371,1.07421875,0.04962945031002164,0.0,0.2275390625
19,50000,18,3_Hallucination,5.6831684,10.8125,2.1576881408691406e-05,0.08431016357539925,-0.0012297423121066966,1.0576171875,0.020947268581949174,0.0,0.1923828125
20,50000,20,2_Impossible,10.145823,10.8125,2.3126602172851562e-05,0.06922183739987418,0.0035864924174619835,1.1083984375,0.05763325188308954,0.0,0.2578125
21,50000,20,3_Hallucination,6.4172616,10.8125,2.1338462829589844e-05,0.07818115604372487,-0.004829335049403147,1.0771484375,0.024249614565633237,0.0,0.2373046875
22,50000,22,2_Impossible,13.157073,10.8125,2.396106719970703e-05,0.06220413431156541,0.0018185542413199605,1.1328125,0.0684493575245142,0.0,0.322265625
23,50000,22,3_Hallucination,8.859167,10.8125,2.1576881408691406e-05,0.07558969386038512,-0.00364155180881371,1.109375,0.029966569039970636,0.0,0.310546875
24,50000,24,2_Impossible,13.911689,10.8125,2.4318695068359375e-05,0.05398248995259297,0.0003720270335265416,1.1064453125,0.08189863059669733,0.0,0.3359375
25,50000,24,3_Hallucination,9.499294,10.8125,2.2172927856445312e-05,0.06090391421469594,0.0010906189920869358,1.1083984375,0.04756497871130705,0.0,0.322265625
26,50000,26,2_Impossible,14.676612,10.8125,2.4318695068359375e-05,0.06001135596055455,0.0011422658269795425,1.08984375,0.09541967511177063,0.0,0.318359375
27,50000,26,3_Hallucination,9.994604,10.8125,2.205371856689453e-05,0.05743818146288221,0.00048274263288111777,1.09375,0.05113490764051676,0.0,0.3046875
28,50000,28,2_Impossible,16.02984,10.8125,2.4318695068359375e-05,0.04876072804287148,0.0016922744173543387,1.1044921875,0.11987470835447311,0.0,0.32421875
29,50000,28,3_Hallucination,10.962469,10.8125,2.2172927856445312e-05,0.06505271666070198,0.0003578707947969441,1.115234375,0.07133161462843418,0.0,0.302734375
30,50000,30,2_Impossible,19.221628,10.8125,2.4199485778808594e-05,0.03859145396431797,0.0011012523850084009,1.224609375,0.12061930354684591,0.0,0.35546875
31,50000,30,3_Hallucination,13.826575,10.8125,2.2530555725097656e-05,0.04596428091736297,0.0008959669328595431,1.2744140625,0.06414102856069803,0.0,0.345703125
