,step,layer,bucket,lid,isotropy,entropy
0,50000,0,1_Factual,13.411141832521459,0.2465717992128571,140.85379
1,50000,0,2_Impossible,11.822038410434848,0.3279157684841895,155.04013
2,50000,0,3_Hallucination,15.562607219087818,0.36746527884411745,157.5545
3,50000,2,1_Factual,11.36096362448786,0.26007677360978476,133.20471
4,50000,2,2_Impossible,9.582712563126108,0.4328484487745925,142.53914
5,50000,2,3_Hallucination,10.725601615374512,0.46482036710696323,136.96423
6,50000,4,1_Factual,8.19080516008741,0.30529644908518716,122.140144
7,50000,4,2_Impossible,11.074479818841585,0.5285060157166404,151.0071
8,50000,4,3_Hallucination,9.022632995292106,0.6430960805713016,131.6576
9,50000,6,1_Factual,7.455315040413695,0.36161495652296916,119.24343
10,50000,6,2_Impossible,11.19257624903292,0.5224120962882451,148.9656
11,50000,6,3_Hallucination,8.400898913838903,0.7004900622239641,128.9813
12,50000,8,1_Factual,7.2865834531958305,0.3884527161764297,118.54554
13,50000,8,2_Impossible,10.931981000896998,0.5112798098181971,148.05472
14,50000,8,3_Hallucination,8.14301983376388,0.6401317851322067,128.40181
15,50000,10,1_Factual,7.149619546541881,0.40667249538732264,118.157715
16,50000,10,2_Impossible,10.986696118621314,0.49762941277521866,147.89723
17,50000,10,3_Hallucination,7.957751041348946,0.5663948261495666,127.7625
18,50000,12,1_Factual,7.069169082556593,0.40521115901007126,117.465065
19,50000,12,2_Impossible,10.759105827127037,0.4978423024698775,147.26585
20,50000,12,3_Hallucination,7.9609265512418945,0.5075421681873926,127.43959
21,50000,14,1_Factual,7.07049685685649,0.41447785136325854,117.09239
22,50000,14,2_Impossible,10.769837334111479,0.5061130670158417,147.15193
23,50000,14,3_Hallucination,7.82776768274243,0.4755938367903142,126.82616
24,50000,16,1_Factual,7.28189915472906,0.4373958591005404,118.857475
25,50000,16,2_Impossible,11.452550130913396,0.5074145001860684,149.95183
26,50000,16,3_Hallucination,7.708828775931047,0.49851682245855694,127.289635
27,50000,18,1_Factual,7.5806274619712415,0.4714546521753954,121.222534
28,50000,18,2_Impossible,12.142848443963436,0.5091163930527002,153.45753
29,50000,18,3_Hallucination,8.46553611355768,0.5307531949453702,129.57486
30,50000,20,1_Factual,7.554320159766794,0.5630185439578073,127.44669
31,50000,20,2_Impossible,13.018612445369229,0.5526235248784048,156.98503
32,50000,20,3_Hallucination,9.351173152827991,0.5613350792177768,132.8146
33,50000,22,1_Factual,9.16340353982035,0.5608986226282702,143.44899
34,50000,22,2_Impossible,14.91561955300567,0.5306611372339581,162.63647
35,50000,22,3_Hallucination,14.805400926889224,0.6008315058178616,141.83174
36,50000,24,1_Factual,9.677953059866411,0.6096198892852529,146.86215
37,50000,24,2_Impossible,15.602978451377439,0.5182953180515962,164.80455
38,50000,24,3_Hallucination,16.925598219578024,0.6195056258658403,143.59505
39,50000,26,1_Factual,9.833667989217297,0.5828541380900764,149.80695
40,50000,26,2_Impossible,16.098936156310685,0.5027568178681938,166.1864
41,50000,26,3_Hallucination,17.61721662314927,0.6688863713594699,145.23326
42,50000,28,1_Factual,10.367057074049699,0.5771262882657072,152.87654
43,50000,28,2_Impossible,16.3803044402266,0.5001836202827988,166.9246
44,50000,28,3_Hallucination,17.041949873431054,0.6659479080264877,147.40158
45,50000,30,1_Factual,12.108407003426356,0.6134510541460726,163.18973
46,50000,30,2_Impossible,18.12196363142416,0.5319015167934986,171.99825
47,50000,30,3_Hallucination,17.29805993923813,0.6876328943828052,163.90736
